run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-08-12,20260812-234133-86ac94e9,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Acquisition - National - Chicago-Based L&G Acquires Site to Build Multifamily Property in Boston,Acquisition - National - Chicago-Based L&G Acquires Site to Build Multifamily Property in Boston,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,"Acquisition - National - L&G, Taurus Partner on Ground-Up Multifamily Project in Greater Boston","Acquisition - National - L&G, Taurus Partner on Ground-Up Multifamily Project in Greater Boston",Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Acquisition - National - UK Investment Giant Funds First U.S. Development In Boston Suburb,Acquisition - National - UK Investment Giant Funds First U.S. Development In Boston Suburb,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,"Acquisition - Other / Unknown - NEPCG Negotiates Sale of 66-Unit Apartment Building in Great Barrington, Massachusetts","Acquisition - Other / Unknown - NEPCG Negotiates Sale of 66-Unit Apartment Building in Great Barrington, Massachusetts",Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,ArrowMark Partners,ArrowMark Partners,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,ArrowMark Partners,ArrowMark Partners,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Atlanta Student Housing Project Radnor Property Group,Atlanta Student Housing Project Radnor Property Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Atlanta Student Housing Project Radnor Property Group,Atlanta Student Housing Project Radnor Property Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,BWE,BWE,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,BWE,BWE,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Bascom Group,Bascom Group,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Bascom Group,Bascom Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-08-12,20260812-234133-86ac94e9,Bascom Group,Bascom Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
