run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-06-05,20260605-114113-2df19a72,Development Strategy,gp_activity,National,gp_activity_development_strategy_national,1,2,13,19,2,2,2026-05-27,2026-06-05,6,9,100,90,100,50,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,construction_financing,capital_markets,California,capital_markets_construction_financing_california,1,1,6,9,1,1,2026-05-27,2026-06-05,6,9,100,90,100,25,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,disposition,transaction_market,California,transaction_market_disposition_california,1,1,6,8,3,3,2026-05-27,2026-06-05,6,8,100,90,100,75,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,effective_rent_growth,supply_demand,National,supply_demand_effective_rent_growth_national,2,3,24,33,5,5,2026-05-27,2026-06-05,6,9,100,90,100,100,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,effective_rent_growth,supply_demand,Other / Unknown,supply_demand_effective_rent_growth_other_unknown,3,6,34,50,4,4,2026-05-27,2026-06-05,6,9,100,90,100,100,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,lender_activity,capital_markets,California,capital_markets_lender_activity_california,1,1,6,9,1,1,2026-05-27,2026-06-05,6,9,100,90,100,25,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,recapitalization,capital_markets,California,capital_markets_recapitalization_california,1,1,8,11,2,3,2026-05-27,2026-06-05,6,9,100,90,100,75,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,supply_pressure,supply_demand,Other / Unknown,supply_demand_supply_pressure_other_unknown,1,2,12,18,1,1,2026-05-27,2026-06-05,6,9,100,90,100,25,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,Development Strategy,gp_activity,Other / Unknown,gp_activity_development_strategy_other_unknown,1,1,7,11,2,3,2026-05-27,2026-06-05,6,9,100,80,100,75,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,delivery,development_pipeline,Other / Unknown,development_pipeline_delivery_other_unknown,2,4,16,26,2,4,2026-05-27,2026-06-05,6,9,100,74,100,100,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,lender_activity,institutional_capital,Other / Unknown,institutional_capital_lender_activity_other_unknown,2,3,14,23,2,4,2026-05-27,2026-06-05,6,9,100,72,100,100,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,effective_rent_growth,supply_demand,Sun Belt,supply_demand_effective_rent_growth_sun_belt,1,1,6,11,3,3,2026-05-27,2026-06-05,4,7,100,58,100,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,0,0,4,8,1,2,2026-05-27,2026-06-02,4,7,100,50,58,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,lender_activity,institutional_capital,New York,institutional_capital_lender_activity_new_york,0,0,4,7,1,1,2026-05-27,2026-06-02,4,7,98,63,58,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,permit,development_pipeline,Other / Unknown,development_pipeline_permit_other_unknown,0,0,4,7,1,1,2026-05-27,2026-06-02,4,7,98,63,58,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,disposition,transaction_market,Sun Belt,transaction_market_disposition_sun_belt,0,0,6,17,2,3,2026-05-27,2026-05-31,2,5,94,32,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,acquisition,transaction_market,Other / Unknown,transaction_market_acquisition_other_unknown,0,0,5,8,2,2,2026-05-27,2026-06-02,4,6,88,77,58,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,refinancing,capital_markets,New York,capital_markets_refinancing_new_york,0,0,5,7,3,3,2026-05-27,2026-06-02,4,6,86,90,58,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,density_bonus,development_pipeline,California,development_pipeline_density_bonus_california,0,0,4,6,1,1,2026-05-28,2026-06-02,4,6,84,90,58,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,planning_commission,development_pipeline,Los Angeles,development_pipeline_planning_commission_los_angeles,0,0,4,10,1,1,2026-05-27,2026-05-31,2,5,80,37,30,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-06-05,20260605-114113-2df19a72,joint_venture,institutional_capital,California,institutional_capital_joint_venture_california,0,0,4,9,3,3,2026-05-27,2026-05-31,2,5,78,42,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
