run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-07-18,20260718-235559-a40a5f93,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Dunlop Capital Markets Real Estate,Dunlop Capital Markets Real Estate,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Dunlop Capital Markets Real Estate,Dunlop Capital Markets Real Estate,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Eastham Capital,Eastham Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Eastham Capital,Eastham Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Endeavor Real Estate Group,Endeavor Real Estate Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Endeavor Real Estate Group,Endeavor Real Estate Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,"Entitlement / Permitting - National - June housing starts jump 19%, fueled by strong multifamily gains","Entitlement / Permitting - National - June housing starts jump 19%, fueled by strong multifamily gains",Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Entitlement / Permitting - Other / Unknown - Housing permits near cycle lows even as housing starts beat estimates,Entitlement / Permitting - Other / Unknown - Housing permits near cycle lows even as housing starts beat estimates,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Florida,Florida,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,GID,GID,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,GID,GID,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Other / Unknown - Apartment CMBS distress showed mixed signals in June: Trepp,General Project Signal - Other / Unknown - Apartment CMBS distress showed mixed signals in June: Trepp,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Other / Unknown - Multi-Site New Hampshire Seniors Development Secures $44M Financing,General Project Signal - Other / Unknown - Multi-Site New Hampshire Seniors Development Secures $44M Financing,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Other / Unknown - Peerless Building 259-Unit North Carolina State University Student Housing Development,General Project Signal - Other / Unknown - Peerless Building 259-Unit North Carolina State University Student Housing Development,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,"General Project Signal - Other / Unknown - Updated Illustrations For 2555 Flores Street, San Mateo","General Project Signal - Other / Unknown - Updated Illustrations For 2555 Flores Street, San Mateo",Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Gilbert,Gilbert,Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Gilbert,Gilbert,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Greystar,Greystar,Developer / GP,Greystar,100,deal_pipeline.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystar,Greystar,Developer / GP,Greystar,100,gp_intelligence.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystar,Greystar,Developer / GP,Greystar,100,institutional_relationships.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystar,Greystar,Developer / GP,Greystar,100,relationship_graph.csv,2,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Disposition / Exit - Virginia - Greystar Sells Virginia Apartment Tower for $216M,Greystar,Project / Deal,Greystar,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Greystone,Greystone,Developer / GP,Greystone,100,deal_pipeline.csv,2,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystone,Greystone,Developer / GP,Greystone,100,gp_intelligence.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystone,Greystone,Developer / GP,Greystone,100,institutional_relationships.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Greystone,Greystone,Developer / GP,Greystone,100,relationship_graph.csv,4,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Construction Financing - National - Greystone Real Estate Capital Closes $137M Affordable Housing Development Fund,Greystone,Project / Deal,Greystone,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,General Project Signal - New York - Greystone Real Estate Capital Closes on Second Affordable Housing Fund,Greystone,Project / Deal,Greystone,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Houston,Houston,Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Houston,Houston,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Houston / Texas,Houston / Texas,Market / Region,,40,articles.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Houston / Texas,Houston / Texas,Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Houston / Texas,Houston / Texas,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,IPA,IPA,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,IPA,IPA,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,IPA,IPA,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,IPA,IPA,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,JLL,JLL,Developer / GP,JLL,100,deal_pipeline.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,JLL,JLL,Developer / GP,JLL,100,gp_intelligence.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,JLL,JLL,Developer / GP,JLL,100,institutional_relationships.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,JLL,JLL,Developer / GP,JLL,100,relationship_graph.csv,4,exact canonical match
2026-07-18,20260718-235559-a40a5f93,jll,JLL,Lender / Debt Provider,JLL,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-07-18,20260718-235559-a40a5f93,jll,JLL,Lender / Debt Provider,JLL,75,relationship_graph.csv,1,case or punctuation normalized match
2026-07-18,20260718-235559-a40a5f93,JPI,JPI,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,JPI,JPI,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,JPI,JPI,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,JPI,JPI,Developer / GP,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,"JV / Partnership - Houston / Texas - Eastham Capital Sells 200-Unit Apartment Complex in Humble, Texas","JV / Partnership - Houston / Texas - Eastham Capital Sells 200-Unit Apartment Complex in Humble, Texas",Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,JV / Partnership - Washington DC - Enterprise Community Development Announces Redevelopment of Seniors Housing in Silver Spri...,JV / Partnership - Washington DC - Enterprise Community Development Announces Redevelopment of Seniors Housing in Silver Spri...,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Atlanta / Georgia,Los Angeles,Market / Region,LA,60,articles.csv,5,partial match
2026-07-18,20260718-235559-a40a5f93,Atlanta / Georgia,Los Angeles,Market / Region,LA,60,deal_pipeline.csv,5,partial match
2026-07-18,20260718-235559-a40a5f93,Atlanta / Georgia,Los Angeles,Market / Region,LA,60,relationship_graph.csv,5,partial match
2026-07-18,20260718-235559-a40a5f93,Dallas / Texas,Los Angeles,Market / Region,LA,60,articles.csv,4,partial match
2026-07-18,20260718-235559-a40a5f93,Dallas / Texas,Los Angeles,Market / Region,LA,60,deal_pipeline.csv,3,partial match
2026-07-18,20260718-235559-a40a5f93,Dallas / Texas,Los Angeles,Market / Region,LA,60,relationship_graph.csv,3,partial match
2026-07-18,20260718-235559-a40a5f93,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,deal_pipeline.csv,9,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,regional_intelligence.csv,1,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Los Angeles,Los Angeles,Market / Region,Los Angeles,100,relationship_graph.csv,9,exact canonical match
2026-07-18,20260718-235559-a40a5f93,Los Angeles / California,Los Angeles,Market / Region,Los Angeles,60,articles.csv,10,partial match
2026-07-18,20260718-235559-a40a5f93,Los Angeles / California,Los Angeles,Market / Region,Los Angeles,60,deal_pipeline.csv,9,partial match
2026-07-18,20260718-235559-a40a5f93,Los Angeles / California,Los Angeles,Market / Region,Los Angeles,60,relationship_graph.csv,9,partial match
2026-07-18,20260718-235559-a40a5f93,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Acquisition - Dallas / Texas - S2 Capital Offloads 229-Unit Plano Rental Community,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Acquisition - Los Angeles / California - Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Acquisition - Los Angeles / California - Prime Residential Purchases Palm Court Apartments in Los Angeles for $51.2M,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Acquisition - Los Angeles / California - Wellpointe Inc Plans $2B 100% Affordable Senior Living Complex in Los Angeles,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,BTR / Build-to-Rent - Atlanta / Georgia - New Housing Law To Send Institutional Investors Flocking To Build-To-Rent,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,BTR / Build-to-Rent - National - Investor Launching $100M BTR Fund To Capitalize On Opportunity From Housing Bill,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Disposition / Exit - Los Angeles / California - Developer Acquires Los Angeles Site for Multifamily Affordable Housing Project,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Entitlement / Permitting - Atlanta / Georgia - Apartment Developer Pursuing Phillips Place for Multifamily Community,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Entitlement / Permitting - Los Angeles / California - Affordable housing underway at 1035 S. Crenshaw Blvd.,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Entitlement / Permitting - Los Angeles / California - Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,"Entitlement / Permitting - Santa Monica / California - LAX people mover lawsuit, Santa Monica's SB 79 plan, and more",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Entitlement / Permitting - Southeast - Construction goes vertical for mixed-use project at at 400 San Vicente Blvd.,Los Angeles,Project / Deal,San Vicente,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,"General Project Signal - Denver / Colorado - Citi Prices Largest Single Bank-Contributed, Multi-Only CMBS Conduit Deal Since GFC",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Los Angeles / California - Renderings Revealed: $2.2-billion senior housing complex in Warner Center,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Los Angeles / California - Wellpointe Plans $2B Affordable Senior Living Complex in Warner Center,Los Angeles,Project / Deal,Los Angeles,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,General Project Signal - Miami / Florida - Dezer Advancing Plan for 600 N. Miami Apartment Units,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,JV / Partnership - Dallas / Texas - Partnership to Develop 265-Unit Multifamily Project in Uptown Dallas,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,"JV / Partnership - San Francisco / California - Phase One of Treasure Island Redevelopment Opens, San Francisco",Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Office-to-Residential Conversion - Dallas / Texas - StreetLights Advancing Apartment Venture at Former Plano Office Campus,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,1,partial match
2026-07-18,20260718-235559-a40a5f93,Refinancing - Phoenix / Arizona - TSB Capital Advisors Arranges Loan for Refinancing of 530-Bed Community Near Arizona State...,Los Angeles,Project / Deal,LA,60,relationship_graph.csv,2,partial match
2026-07-18,20260718-235559-a40a5f93,MAA,MAA,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,MAA,MAA,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,MAG Partners,MAG Partners,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,MAG Partners,MAG Partners,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Marcus & Millichap,Marcus & Millichap,Developer / GP,,40,deal_pipeline.csv,3,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Marcus & Millichap,Marcus & Millichap,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Marcus & Millichap,Marcus & Millichap,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Marcus & Millichap,Marcus & Millichap,Developer / GP,,40,relationship_graph.csv,9,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Mike Boyd S2 Capital,Mike Boyd S2 Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,Mike Boyd S2 Capital,Mike Boyd S2 Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,National,National,Market / Region,,40,articles.csv,10,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,National,National,Market / Region,,40,deal_pipeline.csv,5,weak match / needs review
2026-07-18,20260718-235559-a40a5f93,National,National,Market / Region,,40,relationship_graph.csv,2,weak match / needs review
