run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-05-27,20260527-013618-38446781,Deal Size Signal,Institutional Flow,California,institutional_flow_deal_size_signal_california,0,0,6,8,3,3,2026-05-19,2026-05-26,6,8,100,90,86,75,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Deal Size Signal,Institutional Flow,National,institutional_flow_deal_size_signal_national,0,0,7,8,2,2,2026-05-20,2026-05-26,6,7,100,90,86,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Development Strategy,Supply Pressure; Developer Strategy,Other / Unknown,supply_pressure_developer_strategy_development_strategy_other_unknown,0,0,17,22,2,2,2026-05-19,2026-05-26,6,8,100,90,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Development Strategy,Developer Strategy,Sun Belt,developer_strategy_development_strategy_sun_belt,0,0,26,36,5,7,2026-05-19,2026-05-26,6,8,100,90,86,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Development Strategy,Regulation Risk; Developer Strategy,Other / Unknown,regulation_risk_developer_strategy_development_strategy_other_unknown,0,0,9,11,2,2,2026-05-19,2026-05-26,6,8,100,90,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Development Strategy,Developer Strategy,National,developer_strategy_development_strategy_national,0,0,12,16,1,1,2026-05-19,2026-05-26,6,8,100,90,86,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Development Strategy,Developer Strategy,Los Angeles,developer_strategy_development_strategy_los_angeles,0,0,9,13,2,3,2026-05-19,2026-05-26,6,8,100,90,86,75,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Financing Cost Signal,Financing Risk; Developer Strategy,Florida,financing_risk_developer_strategy_financing_cost_signal_florida,0,0,6,9,1,2,2026-05-19,2026-05-26,6,8,100,90,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Financing Risk; Rent Growth / Demand,National,financing_risk_rent_growth_demand_macro_financing_national,0,0,6,8,1,1,2026-05-19,2026-05-26,6,8,100,90,86,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Financing Risk; Developer Strategy,California,financing_risk_developer_strategy_macro_financing_california,0,0,7,10,2,4,2026-05-19,2026-05-26,6,8,100,90,86,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Financing Risk,Sun Belt,financing_risk_macro_financing_sun_belt,0,0,12,18,3,4,2026-05-19,2026-05-26,6,8,100,90,86,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Financing Risk; Institutional Flow; Developer Strategy,California,financing_risk_institutional_flow_developer_strategy_macro_financing_california,0,0,6,9,1,2,2026-05-19,2026-05-26,6,8,100,90,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Financing Risk; Developer Strategy,Sun Belt,financing_risk_developer_strategy_macro_financing_sun_belt,0,0,12,14,4,4,2026-05-19,2026-05-26,6,7,100,90,86,100,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-27,20260527-013618-38446781,Macro & Financing,Developer Strategy,Sun Belt,developer_strategy_macro_financing_sun_belt,0,0,6,8,1,1,2026-05-19,2026-05-26,6,8,100,90,86,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
