run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-10,20260910-005336-a6651f40,art_1d52cfb4e6bbc0bc,art_1d52cfb4e6bbc0bc,Development Activity,repeat_penalized,2026-08-12,2026-09-10,29,old_31d_plus,old,published date parsed; article age 29 day(s),5,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,Atlanta Apartment Community Saratoga Capital Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 336-unit; project/asset term: community,high,Project / Asset,Apartment,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,1,77.0,73,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_b3cd60f67845fb11,art_b3cd60f67845fb11,Development Activity,repeat_penalized,2026-09-03,2026-09-10,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),58,valid,open,Riverside,California,matched city/metro keyword: Riverside,Scion Group,Scion Group,Scion Group,Tishman Speyer; Elme Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Riverside / California,Core Multifamily News,Other,1,87.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_ca084cdf62eb0138,art_ca084cdf62eb0138,Development Activity,repeat_penalized,2026-09-02,2026-09-10,8,recent_4_14d,recent,published date parsed; article age 8 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Shoma Group,Shoma Group,Shoma Group,Mike Boyd Shoma Group,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: development; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Mixed-Use Residential,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,93.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_ef1e01a15857e256,art_ef1e01a15857e256,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Walton Street Capital,Walton Street Capital,Walton Street Capital,Las Colinas Apartments Trade Hands RPM Living,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 374-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,1,84.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_74b6034bca9c58bb,art_74b6034bca9c58bb,Development Activity,repeat_penalized,2026-08-13,2026-09-10,28,old_31d_plus,old,published date parsed; article age 28 day(s),5,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,CWS Capital Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 280-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,1,62.0,69,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_d1169d4b77887a73,art_d1169d4b77887a73,GP / Capital Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Miami,Florida,matched city/metro keyword: Miami,Delray Beach Mixed-Use Venture Pebb Capital,Delray Beach Mixed-Use Venture Pebb Capital,Delray Beach Mixed-Use Venture Pebb Capital,Hudson Bay Capital,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Mixed-Use Residential,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,56.0,66,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_395817df123e51ea,art_395817df123e51ea,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Miami,Florida,matched city/metro keyword: Miami,Build Miami Condo SME Capital,Build Miami Condo SME Capital,Build Miami Condo SME Capital,Berkadia; Build Miami Condo Residential; Courtesy Lore Development Group Lore Development Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 48-unit; execution milestone: to build; project/asset term: development; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,General Residential,refinancing,Miami / Florida,Core Multifamily News,Other,1,74.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_42f666b037c53bca,art_42f666b037c53bca,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Chelsea Multifamily Portfolio Residential,Chelsea Multifamily Portfolio Residential,Chelsea Multifamily Portfolio Residential,Chelsea Multifamily Portfolio Slate Property Group; Slate Property Group; Courtesy Slate Property Group; Propertyshark Slate Property Group,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,address/street: 301 west 22nd street,medium,Project Financing / Capital Event,Apartment,acquisition; refinancing,New York City / New York,Core Multifamily News,Other,1,96.0,63,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_61dd7ae4e5a97714,art_61dd7ae4e5a97714,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Chicago-based Midloch Investment Partners,Chicago-based Midloch Investment Partners,Chicago-based Midloch Investment Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 294-unit,medium,Project / Asset,Student Housing,acquisition; disposition / exit; JV / partnership,Dallas / Texas,Site / Parcel Source Expansion,Other,1,95.0,63,Defensive Capital Preservation,selective multifamily acquisition,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_5fa480beb9eefdcf,art_5fa480beb9eefdcf,GP / Capital Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Los Angeles / California,Dwight Capital,Dwight Capital,Dwight Capital,Courtesy Dwight Capital,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,refinancing,Los Angeles / California,Core Multifamily News,Other,1,100.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_7156528dc0571925,art_7156528dc0571925,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Houston,Texas,matched city/metro keyword: Houston,Lightstone Capital,Lightstone Capital,Lightstone Capital,Industrial Building Industrial Loans Texas Lightstone Capital; New York City-based Lightstone Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,address/street: 300 s. sheldon road,medium,Project Financing / Capital Event,Multifamily,refinancing,Houston / Texas,Site / Parcel Source Expansion,Other,1,80.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_91f390a27a803c8a,art_91f390a27a803c8a,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Associated Bank,Associated Bank,Associated Bank,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,execution milestone: to build; project/asset term: project,high,Project / Asset,BTR / Single-Family Rental,BTR expansion; operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,1,100.0,61,Operational Optimization,BTR growth strategy,benchmark underwriting assumptions,track construction innovation strategy,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_c7ec2e607e110838,art_c7ec2e607e110838,Development Activity,new_or_fresh,2026-09-09,2026-09-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Virginia,matched state keyword: Virginia,Greater Cincinnati Residential,Greater Cincinnati Residential,Greater Cincinnati Residential,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 125 units; project/asset term: apartments,high,Project / Asset,BTR / Single-Family Rental,disposition / exit; operational technology / AI adoption,Virginia,Core Multifamily News,Other,1,92.0,61,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-09-10,20260910-005336-a6651f40,art_a194ca4cce54e103,art_a194ca4cce54e103,Development Activity,repeat_penalized,2026-08-31,2026-09-10,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,JPI,JPI,JPI,,,,,True,unit/site count: 397 apartments; project/asset term: development,high,Project / Asset,Mixed-Use Residential,operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,79.0,61,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
