run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0030,Investor Pays $98M For Foreclosed Downtown Atlanta Apartment Tower,100,Acquisition - Atlanta / Georgia - Investor Pays $98M For Foreclosed Downtown Atlanta Apartment Tower,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Investor Pays $98M For Foreclosed Downtown Atlanta Apartment Tower,https://www.bisnow.com/news/atlanta/multifamily/investor-pays-98m-for-foreclosed-downtown-atlanta-apartment-tower,46,60,1,46,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0031,Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,100,Acquisition - Atlanta / Georgia - Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,Los Angeles,Project / Deal,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,https://www.multifamilydive.com/news/multiifamily-investment-strategy-value-add-apartments/827238/,45,60,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0031,Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,100,Acquisition - Atlanta / Georgia - Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M,https://www.multifamilydive.com/news/multiifamily-investment-strategy-value-add-apartments/827238/,45,60,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0061,The NRP Group Breaks Ground on 312-Unit Luxury Apartment Community Within Florida’s Premier Tradition Master Plan,100,Development Start - Florida - The NRP Group Breaks Ground on 312-Unit Luxury Apartment Community Within Florida’s Premie...,Development Start - Florida - The NRP Group Breaks Ground on 312-Unit Luxury Apartment Community Within Florida’s Premie...,Project / Deal,Florida,Florida,Market / Region,Development Activity,Florida,Development Start,The NRP Group Breaks Ground on 312-Unit Luxury Apartment Community Within Florida’s Premier Tradition Master Plan,https://yieldpro.com/2026/08/13661-sw-village-parkway/,45,40,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0077,Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,100,Disposition / Exit - Los Angeles / California - Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,https://www.connectcre.com/stories/marina-del-reys-shores-apartments-trade-to-jackson-square-for-170m/,45,60,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0077,Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,100,Disposition / Exit - Los Angeles / California - Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M,https://www.connectcre.com/stories/marina-del-reys-shores-apartments-trade-to-jackson-square-for-170m/,45,60,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0111,Debbie Pomerantz Launches Independent Multifamily Brokerage,100,Disposition / Exit - New York - Debbie Pomerantz Launches Independent Multifamily Brokerage,Los Angeles,Project / Deal,New York,New York,Market / Region,Disposition / Seller,New York,Disposition / Exit,Debbie Pomerantz Launches Independent Multifamily Brokerage,https://www.connectcre.com/stories/debbie-pomerantz-launches-independent-multifamily-brokerage/,45,60,1,45,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0144,"Updated Permits Filed For 20 Fountain Street, San Francisco",100,"Entitlement / Permitting - San Francisco / California - Updated Permits Filed For 20 Fountain Street, San Francisco",California,Project / Deal,San Francisco,San Francisco,Market / Region,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,"Updated Permits Filed For 20 Fountain Street, San Francisco",https://sfyimby.com/2026/08/updated-permits-filed-for-20-fountain-street-san-francisco.html,44,40,1,44,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0144,"Updated Permits Filed For 20 Fountain Street, San Francisco",100,"Entitlement / Permitting - San Francisco / California - Updated Permits Filed For 20 Fountain Street, San Francisco",California,Project / Deal,San Francisco / California,California,Market / Region,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,"Updated Permits Filed For 20 Fountain Street, San Francisco",https://sfyimby.com/2026/08/updated-permits-filed-for-20-fountain-street-san-francisco.html,44,60,1,44,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0126,Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,100,General Project Signal - Other / Unknown - Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,California,Project / Deal,General Project Signal - Other / Unknown - Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,California,Project / Deal,Pricing / Valuation Signal,Other / Unknown,General Project Signal,Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,https://la.urbanize.city/post/rendering-revealed-workforce-housing-315-n-pasadena-ave,44,60,1,44,No,Relevant to underwriting benchmarks,Use as underwriting benchmark
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0079,Newmark Closes Note Sale on San Pedro Adaptive Reuse,100,Office-to-Residential Conversion - Los Angeles / California - Newmark Closes Note Sale on San Pedro Adaptive Reuse,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,Newmark Closes Note Sale on San Pedro Adaptive Reuse,https://www.connectcre.com/stories/newmark-closes-note-sale-on-san-pedro-adaptive-reuse/,44,60,1,44,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0079,Newmark Closes Note Sale on San Pedro Adaptive Reuse,100,Office-to-Residential Conversion - Los Angeles / California - Newmark Closes Note Sale on San Pedro Adaptive Reuse,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,Newmark Closes Note Sale on San Pedro Adaptive Reuse,https://www.connectcre.com/stories/newmark-closes-note-sale-on-san-pedro-adaptive-reuse/,44,60,1,44,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0108,Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,100,General Project Signal - New York City / New York - Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,New York,Project / Deal,New York City / New York,New York,Market / Region,Market Expansion,New York City / New York,General Project Signal,Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,https://www.connectcre.com/stories/domain-lines-up-176m-financing-for-mixed-income-astoria-rentals/,43,60,1,43,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0108,Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,100,General Project Signal - New York City / New York - Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,New York,Project / Deal,Queens,New York,Market / Region,Market Expansion,New York City / New York,General Project Signal,Domain Lines Up $176M Financing for Mixed-Income Astoria Rentals,https://www.connectcre.com/stories/domain-lines-up-176m-financing-for-mixed-income-astoria-rentals/,43,60,1,43,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0036,JLB Pursuing Buckhead Office-to-Apartments Conversion,100,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Los Angeles,Project / Deal,Atlanta,Sun Belt,Market / Region,Market Expansion,Atlanta / Georgia,Office-to-Residential Conversion,JLB Pursuing Buckhead Office-to-Apartments Conversion,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,42,60,1,42,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0036,JLB Pursuing Buckhead Office-to-Apartments Conversion,100,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Market Expansion,Atlanta / Georgia,Office-to-Residential Conversion,JLB Pursuing Buckhead Office-to-Apartments Conversion,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,42,60,1,42,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0117,Missing Middle Weakness,100,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Project / Deal,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Project / Deal,Development Activity,Other / Unknown,Development Start,Missing Middle Weakness,https://eyeonhousing.org/2026/01/missing-middle-weakness/,41,40,1,41,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0092,"W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",100,"Disposition / Exit - Miami / Florida - W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",Sun Belt,Project / Deal,Miami / Florida,Sun Belt,Market / Region,Disposition / Seller,Miami / Florida,Disposition / Exit,"W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",https://www.connectcre.com/stories/w-palm-beach-investor-buys-condo-property-converting-to-apartment-units/,39,60,1,39,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0092,"W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",100,"Disposition / Exit - Miami / Florida - W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",Sun Belt,Project / Deal,South Florida,South Florida,Market / Region,Disposition / Seller,Miami / Florida,Disposition / Exit,"W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units",https://www.connectcre.com/stories/w-palm-beach-investor-buys-condo-property-converting-to-apartment-units/,39,40,1,39,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0143,Top markets for apartment sales in H1 2026,100,Disposition / Exit - San Francisco / California - Top markets for apartment sales in H1 2026,California,Project / Deal,San Francisco,San Francisco,Market / Region,Disposition / Seller,San Francisco / California,Disposition / Exit,Top markets for apartment sales in H1 2026,https://www.multifamilydive.com/news/multifamily-distressed-sales-reit-privitization/827584/,35,40,1,35,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0143,Top markets for apartment sales in H1 2026,100,Disposition / Exit - San Francisco / California - Top markets for apartment sales in H1 2026,California,Project / Deal,San Francisco / California,California,Market / Region,Disposition / Seller,San Francisco / California,Disposition / Exit,Top markets for apartment sales in H1 2026,https://www.multifamilydive.com/news/multifamily-distressed-sales-reit-privitization/827584/,35,60,1,35,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0124,2026 Resident Experience Management Report,100,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,Project / Deal,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,General Project Signal - Other / Unknown - 2026 Resident Experience Management Report,Project / Deal,Pricing / Valuation Signal,Other / Unknown,General Project Signal,2026 Resident Experience Management Report,https://www.multifamilyexecutive.com/premium/whitepaper/753766,35,40,1,35,No,Relevant to underwriting benchmarks,Use as underwriting benchmark
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0115,First Quarter 2026 Multifamily Construction Data,100,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Project / Deal,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Project / Deal,Development Activity,Other / Unknown,Development Start,First Quarter 2026 Multifamily Construction Data,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,33,40,1,33,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0116,Fourth Quarter 2025 Multifamily Construction Data,100,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Project / Deal,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Project / Deal,Development Activity,Other / Unknown,Development Start,Fourth Quarter 2025 Multifamily Construction Data,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,33,40,1,33,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0118,Overall Housing Starts Inch Lower in 2025,100,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Project / Deal,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Project / Deal,Development Activity,Other / Unknown,Development Start,Overall Housing Starts Inch Lower in 2025,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,33,40,1,33,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0119,Third Quarter 2025 Multifamily Construction Data,100,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Project / Deal,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,Project / Deal,Development Activity,Other / Unknown,Development Start,Third Quarter 2025 Multifamily Construction Data,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,33,40,1,33,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0127,Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,100,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,Project / Deal,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,General Project Signal - Other / Unknown - Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,Project / Deal,Pricing / Valuation Signal,Other / Unknown,General Project Signal,Share of Apartments Built in Buildings with 50+ Units Moves Higher in 2025,https://eyeonhousing.org/2026/07/share-of-apartments-built-in-buildings-with-50-units-moves-higher-in-2025/,33,40,1,33,No,Relevant to underwriting benchmarks,Use as underwriting benchmark
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0125,Multifamily Absorption Rate Remains Below 50%,100,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Project / Deal,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Project / Deal,Pricing / Valuation Signal,Other / Unknown,General Project Signal,Multifamily Absorption Rate Remains Below 50%,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,32,40,1,32,No,Relevant to underwriting benchmarks,Use as underwriting benchmark
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0120,Centerspace executives outline disposition plans,100,Disposition / Exit - Other / Unknown - Centerspace executives outline disposition plans,Los Angeles,Project / Deal,Disposition / Exit - Other / Unknown - Centerspace executives outline disposition plans,Los Angeles,Project / Deal,Disposition / Seller,Other / Unknown,Disposition / Exit,Centerspace executives outline disposition plans,https://www.multifamilydive.com/news/apartment-reit-dispositions-strategic-review/827348/,28,60,1,28,No,Low relevance,Monitor only
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0121,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,100,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Project / Deal,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,Project / Deal,Disposition / Seller,Other / Unknown,Disposition / Exit,NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,https://eyeonhousing.org/2026/03/nahb-hbgi-micro-markets-lone-bright-spot-for-single-family-building-in-fourth-quarter/,24,40,1,24,No,Low relevance,Monitor only
