run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0049,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,Bascom Group,Bascom Group,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,40,1,88,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0065,"Acquisition - Denver / Colorado - Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",100,JLL,JLL,Developer / GP,"Acquisition - Denver / Colorado - Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",Los Angeles,Project / Deal,Acquisition / Buyer,Denver / Colorado,Acquisition,"Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",https://rebusinessonline.com/monarch-investment-sells-153-unit-fox-hill-apartments-in-golden-colorado/,88,60,1,88,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0065,"Acquisition - Denver / Colorado - Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",100,JLL,JLL,Developer / GP,Denver,Denver,Market / Region,Acquisition / Buyer,Denver / Colorado,Acquisition,"Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",https://rebusinessonline.com/monarch-investment-sells-153-unit-fox-hill-apartments-in-golden-colorado/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0065,"Acquisition - Denver / Colorado - Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",100,JLL,JLL,Developer / GP,Denver / Colorado,Denver / Colorado,Market / Region,Acquisition / Buyer,Denver / Colorado,Acquisition,"Monarch Investment Sells 153-Unit Fox Hill Apartments in Golden, Colorado",https://rebusinessonline.com/monarch-investment-sells-153-unit-fox-hill-apartments-in-golden-colorado/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0151,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Seattle,Acquisition,Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M,https://yieldpro.com/2026/08/acapella-apartment-homes/,85,75,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0112,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,100,JLL,JLL,Developer / GP,New York,New York,Market / Region,Financing Relationship,New York,Refinancing,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,85,100,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0112,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,100,JLL,JLL,Developer / GP,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,Los Angeles,Project / Deal,Financing Relationship,New York,Refinancing,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0096,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,100,Scion Group,Scion Group,Developer / GP,Louisiana,Louisiana,Market / Region,Financing Relationship,Louisiana,Refinancing,Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Housing Portfolio,https://yieldpro.com/2026/08/lark-central/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0096,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,100,Scion Group,Scion Group,Developer / GP,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,Project / Deal,Financing Relationship,Louisiana,Refinancing,Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Housing Portfolio,https://yieldpro.com/2026/08/lark-central/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0035,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Atlanta,Sun Belt,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0035,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0035,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,Project / Deal,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0106,General Project Signal - National - Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,100,AvalonBay,AvalonBay,Developer / GP,equity residential,equity residential,Institutional Capital,Capital Flow,National,General Project Signal,Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,https://commercialobserver.com/2026/08/equity-residential-avalonbay-communities-inside-71b-mega-multifamily-merger/,83,40,1,83,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0117,Recapitalization - Other / Unknown - Berkadia Arranges Recapitalization of MF Within Chicago MSA,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Other / Unknown,Recapitalization,Berkadia Arranges Recapitalization of MF Within Chicago MSA,https://www.connectcre.com/stories/berkadia-arranges-recapitalization-of-mf-within-chicago-msa/,82,75,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0165,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,100,JPI,JPI,Developer / GP,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Project / Deal,Entitlement / Permitting,Texas,Entitlement / Permitting,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,81,40,1,81,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0165,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,100,JPI,JPI,Developer / GP,Texas,Texas,Market / Region,Entitlement / Permitting,Texas,Entitlement / Permitting,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,81,40,1,81,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0038,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,100,JLL,JLL,Developer / GP,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Los Angeles,Project / Deal,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,79,60,1,79,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0129,"Acquisition - Other / Unknown - JLL Arranges Sale of 336-Unit Multifamily Community in Burnsville, Minnesota",100,JLL,JLL,Developer / GP,"Acquisition - Other / Unknown - JLL Arranges Sale of 336-Unit Multifamily Community in Burnsville, Minnesota",JLL,Project / Deal,Acquisition / Buyer,Other / Unknown,Acquisition,"JLL Arranges Sale of 336-Unit Multifamily Community in Burnsville, Minnesota",https://rebusinessonline.com/jll-arranges-sale-of-336-unit-multifamily-community-in-burnsville-minnesota/,79,60,1,79,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0038,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,100,JLL,JLL,Developer / GP,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,79,75,1,79,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0038,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,100,JLL,JLL,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,79,60,1,79,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0067,BTR / Build-to-Rent - Florida - Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud...,100,Berkadia,Berkadia,Developer / GP,BTR / Build-to-Rent - Florida - Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud...,Berkadia,Project / Deal,Innovation / Construction Strategy,Florida,BTR / Build-to-Rent,"Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud, Florida",https://rebusinessonline.com/berkadia-arranges-19-1m-in-acquisition-financing-for-build-to-rent-community-in-st-cloud-florida/,77,60,1,77,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0067,BTR / Build-to-Rent - Florida - Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud...,100,Berkadia,Berkadia,Developer / GP,Florida,Florida,Market / Region,Market Expansion,Florida,BTR / Build-to-Rent,"Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud, Florida",https://rebusinessonline.com/berkadia-arranges-19-1m-in-acquisition-financing-for-build-to-rent-community-in-st-cloud-florida/,75,40,1,75,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0067,BTR / Build-to-Rent - Florida - Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud...,100,Berkadia,Berkadia,Developer / GP,Southeast,Southeast,Market / Region,Market Expansion,Florida,BTR / Build-to-Rent,"Berkadia Arranges $19.1M in Acquisition Financing for Build-to-Rent Community in St. Cloud, Florida",https://rebusinessonline.com/berkadia-arranges-19-1m-in-acquisition-financing-for-build-to-rent-community-in-st-cloud-florida/,75,40,1,75,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0151,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,100,CBRE,CBRE,Developer / GP,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Los Angeles,Project / Deal,Acquisition / Buyer,Seattle,Acquisition,Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M,https://yieldpro.com/2026/08/acapella-apartment-homes/,75,60,1,75,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0151,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,100,CBRE,CBRE,Developer / GP,Seattle,Seattle,Market / Region,Acquisition / Buyer,Seattle,Acquisition,Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M,https://yieldpro.com/2026/08/acapella-apartment-homes/,75,40,1,75,No,General market intelligence,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0117,Recapitalization - Other / Unknown - Berkadia Arranges Recapitalization of MF Within Chicago MSA,100,Berkadia,Berkadia,Developer / GP,Recapitalization - Other / Unknown - Berkadia Arranges Recapitalization of MF Within Chicago MSA,Berkadia,Project / Deal,Financing Relationship,Other / Unknown,Recapitalization,Berkadia Arranges Recapitalization of MF Within Chicago MSA,https://www.connectcre.com/stories/berkadia-arranges-recapitalization-of-mf-within-chicago-msa/,74,60,1,74,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0051,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,74,40,1,74,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0051,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,74,40,1,74,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0106,General Project Signal - National - Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,100,AvalonBay,AvalonBay,Developer / GP,General Project Signal - National - Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,Los Angeles,Project / Deal,Pricing / Valuation Signal,National,General Project Signal,Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,https://commercialobserver.com/2026/08/equity-residential-avalonbay-communities-inside-71b-mega-multifamily-merger/,71,40,1,71,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0106,General Project Signal - National - Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,100,AvalonBay,AvalonBay,Developer / GP,National,National,Market / Region,Market Expansion,National,General Project Signal,Equity Residential and AvalonBay: Inside the $71B Mega Multifamily Merger,https://commercialobserver.com/2026/08/equity-residential-avalonbay-communities-inside-71b-mega-multifamily-merger/,69,40,1,69,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0109,General Project Signal - New York City / New York - High Street Residential Tops Out on First Manhattan Development,100,High Street Residential,High Street Residential,Developer / GP,General Project Signal - New York City / New York - High Street Residential Tops Out on First Manhattan Development,New York,Project / Deal,Pricing / Valuation Signal,New York City / New York,General Project Signal,High Street Residential Tops Out on First Manhattan Development,https://www.connectcre.com/stories/high-street-residential-tops-out-on-first-manhattan-development/,68,40,1,68,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0109,General Project Signal - New York City / New York - High Street Residential Tops Out on First Manhattan Development,100,High Street Residential,High Street Residential,Developer / GP,Manhattan,New York,Market / Region,Market Expansion,New York City / New York,General Project Signal,High Street Residential Tops Out on First Manhattan Development,https://www.connectcre.com/stories/high-street-residential-tops-out-on-first-manhattan-development/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0109,General Project Signal - New York City / New York - High Street Residential Tops Out on First Manhattan Development,100,High Street Residential,High Street Residential,Developer / GP,New York City / New York,New York,Market / Region,Market Expansion,New York City / New York,General Project Signal,High Street Residential Tops Out on First Manhattan Development,https://www.connectcre.com/stories/high-street-residential-tops-out-on-first-manhattan-development/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0160,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,100,Holland Partner Group,Holland Partner Group,Developer / GP,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,Project / Deal,Pricing / Valuation Signal,Southeast,General Project Signal,Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,https://la.urbanize.city/post/mixed-use-project-rises-6700-pacific-coast-highway-long-beach,66,40,1,66,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0034,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",100,Affinius Capital,Affinius Capital,Developer / GP,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Los Angeles,Project / Deal,Pricing / Valuation Signal,Atlanta / Georgia,General Project Signal,"Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the University of Georgia in Athens",https://yieldpro.com/2026/08/hub-athens-dougherty/,65,40,1,65,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0160,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,100,Holland Partner Group,Holland Partner Group,Developer / GP,Southeast,Southeast,Market / Region,Market Expansion,Southeast,General Project Signal,Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,https://la.urbanize.city/post/mixed-use-project-rises-6700-pacific-coast-highway-long-beach,64,40,1,64,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0050,"USA Properties Fund, Irvine Co. Break Ground on 338-Unit Affordable Housing Community in Tustin, California",100,"JV / Partnership - California - USA Properties Fund, Irvine Co. Break Ground on 338-Unit Affordable Housing Community in T...",California,Project / Deal,California,California,Market / Region,JV / Partnership,California,JV / Partnership,"USA Properties Fund, Irvine Co. Break Ground on 338-Unit Affordable Housing Community in Tustin, California",https://rebusinessonline.com/usa-properties-fund-irvine-co-breaks-ground-on-338-unit-affordable-housing-community-in-tustin-california/,64,60,1,64,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0034,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",100,Affinius Capital,Affinius Capital,Developer / GP,Atlanta,Sun Belt,Market / Region,Market Expansion,Atlanta / Georgia,General Project Signal,"Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the University of Georgia in Athens",https://yieldpro.com/2026/08/hub-athens-dougherty/,63,40,1,63,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0034,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",100,Affinius Capital,Affinius Capital,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Market Expansion,Atlanta / Georgia,General Project Signal,"Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the University of Georgia in Athens",https://yieldpro.com/2026/08/hub-athens-dougherty/,63,40,1,63,No,Low relevance,Track GP relationship history
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0098,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,100,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Los Angeles,Project / Deal,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,63,60,1,63,No,Relevant to capital markets monitoring,Monitor only
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0098,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,100,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Los Angeles,Project / Deal,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,63,40,1,63,No,Relevant to capital markets monitoring,Monitor only
2026-08-10,20260810-233522-b4607a70,PRJ-20260810-0143,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,100,IPA,IPA,Developer / GP,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,Los Angeles,Project / Deal,Disposition / Seller,Riverside / California,Disposition / Exit,Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma California,https://yieldpro.com/2026/08/foothill-boulevard-state-route-66/,62,40,1,62,No,Low relevance,Track GP relationship history
