run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-06-09,20260609-105010-d9b80e3f,lender_activity,capital_markets,Houston / Texas,capital_markets_lender_activity_houston_texas,0,0,4,4,1,1,2026-06-04,2026-06-07,4,4,56,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,public_subsidy,capital_markets,Other / Unknown,capital_markets_public_subsidy_other_unknown,0,0,4,4,1,1,2026-06-04,2026-06-07,4,4,56,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,delivery,development_pipeline,Atlanta / Georgia,development_pipeline_delivery_atlanta_georgia,1,1,2,4,1,1,2026-06-01,2026-06-09,2,4,56,50,100,25,Repeated Watch,최근 7일 내 2일 이상 반복 관찰되었습니다. 추가 source 확인이 필요합니다.
2026-06-09,20260609-105010-d9b80e3f,disposition,transaction_market,Los Angeles / California,transaction_market_disposition_los_angeles_california,0,0,2,4,1,2,2026-06-01,2026-06-07,2,4,56,50,72,50,Repeated Watch,최근 7일 내 2일 이상 반복 관찰되었습니다. 추가 source 확인이 필요합니다.
2026-06-09,20260609-105010-d9b80e3f,joint_venture,institutional_capital,Houston / Texas,institutional_capital_joint_venture_houston_texas,0,0,2,4,1,1,2026-06-01,2026-06-06,2,4,56,50,58,25,Repeated Watch,최근 7일 내 2일 이상 반복 관찰되었습니다. 추가 source 확인이 필요합니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,transaction_market,New York,transaction_market_acquisition_new_york,1,1,2,3,1,2,2026-05-27,2026-06-09,2,3,42,90,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,development_pipeline,California,development_pipeline_acquisition_california,1,1,2,3,1,1,2026-05-27,2026-06-09,2,3,42,90,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,transaction_market,Seattle,transaction_market_acquisition_seattle,1,1,2,3,1,1,2026-05-28,2026-06-09,2,3,42,90,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,disposition,development_pipeline,Other / Unknown,development_pipeline_disposition_other_unknown,1,1,2,3,1,1,2026-05-31,2026-06-09,2,3,42,90,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Rent Growth Signal,research_data,California,research_data_rent_growth_signal_california,0,0,3,3,1,1,2026-06-04,2026-06-06,3,3,42,65,58,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,transaction_market,New York City / New York,transaction_market_acquisition_new_york_city_new_york,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,development_pipeline,Houston / Texas,development_pipeline_acquisition_houston_texas,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
