run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-07-01,20260701-000701-05607635,Macro & Financing,macro_financing,New York City / New York,macro_financing_macro_financing_new_york_city_new_york,2,2,6,6,3,3,2026-06-26,2026-07-01,5,5,72,65,100,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,acquisition,transaction_market,Washington DC,transaction_market_acquisition_washington_dc,0,0,1,6,1,3,2026-06-13,2026-06-25,1,5,72,65,16,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,delivery,development_pipeline,Los Angeles / California,development_pipeline_delivery_los_angeles_california,0,0,2,6,1,4,2026-06-16,2026-06-26,2,5,72,50,30,100,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,public_subsidy,gp_activity,National,gp_activity_public_subsidy_national,0,0,4,5,1,1,2026-06-23,2026-06-28,4,5,70,90,58,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Developer Strategy,other,Los Angeles / California,other_developer_strategy_los_angeles_california,1,1,5,5,1,1,2026-06-27,2026-07-01,5,5,70,65,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Rent Growth Signal,macro_financing,Santa Monica / California,macro_financing_rent_growth_signal_santa_monica_california,0,0,5,5,1,1,2026-06-25,2026-06-29,5,5,70,65,72,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Supply / Starts Signal,gp_activity,National,gp_activity_supply_starts_signal_national,0,0,1,5,1,3,2026-06-05,2026-06-26,1,5,70,65,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Supply / Starts Signal,research_data,Los Angeles / California,research_data_supply_starts_signal_los_angeles_california,1,1,5,5,1,1,2026-06-27,2026-07-01,5,5,70,65,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,effective_rent_growth,supply_demand,Austin / Texas,supply_demand_effective_rent_growth_austin_texas,0,0,5,5,2,2,2026-06-26,2026-06-30,5,5,70,65,86,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,merger_acquisition,institutional_capital,Dallas / Texas,institutional_capital_merger_acquisition_dallas_texas,1,1,5,5,2,2,2026-06-27,2026-07-01,5,5,70,65,100,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,recapitalization,capital_markets,Miami / Florida,capital_markets_recapitalization_miami_florida,0,0,1,5,1,3,2026-06-11,2026-06-26,1,5,70,65,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,reit_activity,institutional_capital,Other / Unknown,institutional_capital_reit_activity_other_unknown,1,1,5,5,1,1,2026-06-27,2026-07-01,5,5,70,65,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,under_construction,development_pipeline,Los Angeles / California,development_pipeline_under_construction_los_angeles_california,0,0,5,5,1,1,2026-06-25,2026-06-29,5,5,70,65,72,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Development Strategy,other,Other / Unknown,other_development_strategy_other_unknown,0,0,1,5,1,1,2026-06-15,2026-06-25,1,5,70,50,16,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,acquisition,transaction_market,Dallas / Texas,transaction_market_acquisition_dallas_texas,1,1,1,5,1,4,2026-06-10,2026-07-01,1,5,70,50,100,100,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,delivery,development_pipeline,Dallas / Texas,development_pipeline_delivery_dallas_texas,1,1,2,5,2,3,2026-06-17,2026-07-01,2,5,70,50,100,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,disposition,transaction_market,Seattle,transaction_market_disposition_seattle,0,0,1,5,1,2,2026-06-08,2026-06-25,1,5,70,50,16,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,Supply / Starts Signal,gp_activity,Miami / Florida,gp_activity_supply_starts_signal_miami_florida,1,1,2,5,2,3,2026-06-20,2026-07-01,2,5,70,37,100,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-01,20260701-000701-05607635,construction_financing,capital_markets,National,capital_markets_construction_financing_national,0,0,7,8,2,2,2026-06-04,2026-06-29,3,4,64,65,72,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 7건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,adaptive_reuse,development_pipeline,Los Angeles / California,development_pipeline_adaptive_reuse_los_angeles_california,1,1,2,4,1,2,2026-06-01,2026-07-01,2,4,56,90,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,Developer Strategy,other,New York City / New York,other_developer_strategy_new_york_city_new_york,0,0,4,4,1,1,2026-06-26,2026-06-29,4,4,56,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,Development Strategy,research_data,Other / Unknown,research_data_development_strategy_other_unknown,1,1,2,4,1,1,2026-06-16,2026-07-01,2,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,Development Strategy,gp_activity,California,gp_activity_development_strategy_california,0,0,4,4,1,1,2026-06-27,2026-06-30,4,4,56,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,bridge_loan,capital_markets,California,capital_markets_bridge_loan_california,0,0,4,4,2,2,2026-05-27,2026-06-30,4,4,56,65,86,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,construction_financing,capital_markets,Sun Belt,capital_markets_construction_financing_sun_belt,0,0,4,4,1,1,2026-05-27,2026-06-29,4,4,56,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,0,0,2,4,2,3,2026-05-27,2026-06-30,2,4,56,65,86,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,refinancing,capital_markets,Seattle,capital_markets_refinancing_seattle,0,0,2,4,2,3,2026-06-11,2026-06-26,2,4,56,65,30,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,acquisition,transaction_market,National,transaction_market_acquisition_national,1,1,2,4,2,3,2026-06-16,2026-07-01,2,3,44,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,Financing Cost Signal,gp_activity,California,gp_activity_financing_cost_signal_california,0,0,2,3,1,1,2026-06-23,2026-06-26,2,3,42,90,30,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,gp_acquisition,institutional_capital,Other / Unknown,institutional_capital_gp_acquisition_other_unknown,0,0,2,3,1,1,2026-06-23,2026-06-26,2,3,42,90,30,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,redevelopment,development_pipeline,Los Angeles / California,development_pipeline_redevelopment_los_angeles_california,0,0,2,3,1,1,2026-06-23,2026-06-26,2,3,42,90,30,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,disposition,transaction_market,San Francisco / California,transaction_market_disposition_san_francisco_california,1,1,2,3,1,2,2026-06-10,2026-07-01,2,3,42,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-01,20260701-000701-05607635,refinancing,capital_markets,San Francisco / California,capital_markets_refinancing_san_francisco_california,0,0,3,3,2,2,2026-06-26,2026-06-29,3,3,42,65,72,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
