run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Institutional Flow,Other / Unknown,institutional_flow_macro_financing_other_unknown,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Institutional Flow,California,financing_risk_institutional_flow_macro_financing_california,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Institutional Flow,Other / Unknown,financing_risk_institutional_flow_macro_financing_other_unknown,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Developer Strategy,Sun Belt,developer_strategy_rent_growth_signal_sun_belt,0,0,6,16,2,5,2026-05-19,2026-05-26,3,8,100,34,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Financing Risk,Sun Belt,financing_risk_rent_growth_signal_sun_belt,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Supply & Demand,Rent Growth / Demand; Developer Strategy,National,rent_growth_demand_developer_strategy_supply_demand_national,0,0,6,16,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Supply / Starts Signal,Rent Growth / Demand,Other / Unknown,rent_growth_demand_supply_starts_signal_other_unknown,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Supply / Starts Signal,Institutional Flow,New York,institutional_flow_supply_starts_signal_new_york,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Vacancy Signal,Rent Growth / Demand,Other / Unknown,rent_growth_demand_vacancy_signal_other_unknown,0,0,3,8,1,1,2026-05-19,2026-05-26,3,8,100,34,44,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Supply Pressure; Developer Strategy,Other / Unknown,supply_pressure_developer_strategy_development_strategy_other_unknown,0,0,8,22,2,2,2026-05-19,2026-05-26,3,8,100,33,44,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Developer Strategy,Other / Unknown,developer_strategy_development_strategy_other_unknown,0,0,5,14,3,5,2026-05-19,2026-05-26,3,8,100,32,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Developer Strategy,California,developer_strategy_development_strategy_california,0,0,3,9,1,2,2026-05-19,2026-05-26,3,7,100,30,44,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Developer Strategy,Sun Belt,developer_strategy_development_strategy_sun_belt,0,0,12,36,5,7,2026-05-19,2026-05-26,3,8,100,30,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Financing Cost Signal,Financing Risk; Developer Strategy,Florida,financing_risk_developer_strategy_financing_cost_signal_florida,0,0,3,9,1,2,2026-05-19,2026-05-26,3,8,100,30,44,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk,Sun Belt,financing_risk_macro_financing_sun_belt,0,0,6,18,3,4,2026-05-19,2026-05-26,3,8,100,30,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Institutional Flow; Developer Strategy,California,financing_risk_institutional_flow_developer_strategy_macro_financing_california,0,0,3,9,1,2,2026-05-19,2026-05-26,3,8,100,30,44,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Institutional Flow,Sun Belt,institutional_flow_deal_size_signal_sun_belt,0,0,6,20,2,4,2026-05-19,2026-05-26,3,8,100,27,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Developer Strategy,California,financing_risk_developer_strategy_macro_financing_california,0,0,3,10,1,4,2026-05-19,2026-05-26,3,8,100,27,44,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Developer Strategy,Los Angeles,developer_strategy_development_strategy_los_angeles,0,0,3,13,1,3,2026-05-19,2026-05-26,3,8,100,22,44,75,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Institutional Flow; Developer Strategy,Sun Belt,institutional_flow_developer_strategy_deal_size_signal_sun_belt,0,0,3,7,1,2,2026-05-20,2026-05-26,3,7,98,40,44,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Developer Strategy,Developer Strategy,National,developer_strategy_developer_strategy_national,0,0,3,7,1,1,2026-05-20,2026-05-26,3,7,98,40,44,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Developer Strategy,Southeast,developer_strategy_development_strategy_southeast,0,0,3,7,1,1,2026-05-20,2026-05-26,3,7,98,40,44,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Developer Strategy,Developer Strategy,Other / Unknown,developer_strategy_developer_strategy_other_unknown,0,0,6,10,3,3,2026-05-21,2026-05-26,3,6,92,70,44,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,effective_rent_growth,supply_demand,Other / Unknown,supply_demand_effective_rent_growth_other_unknown,2,5,21,21,3,3,2026-05-27,2026-05-30,4,4,90,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 21건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Developer Strategy,California,developer_strategy_rent_growth_signal_california,0,0,3,8,1,2,2026-05-21,2026-05-26,3,6,88,34,44,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Regulation Risk; Developer Strategy,Los Angeles,regulation_risk_developer_strategy_development_strategy_los_angeles,0,0,3,6,1,1,2026-05-21,2026-05-26,3,6,84,50,44,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Regulation Risk; Developer Strategy,California,regulation_risk_developer_strategy_development_strategy_california,0,0,3,6,1,1,2026-05-21,2026-05-26,3,6,84,50,44,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Financing Cost Signal,Financing Risk,New York,financing_risk_financing_cost_signal_new_york,0,0,3,6,1,1,2026-05-19,2026-05-26,3,6,84,50,44,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Regulation Risk; Developer Strategy,Los Angeles,regulation_risk_developer_strategy_rent_growth_signal_los_angeles,0,0,3,6,1,1,2026-05-19,2026-05-26,3,6,84,50,44,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Financing Cost Signal,Financing Risk; Institutional Flow,National,financing_risk_institutional_flow_financing_cost_signal_national,0,0,2,6,1,1,2026-05-20,2026-05-25,2,6,84,30,30,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Financing Cost Signal,Financing Risk; Institutional Flow; Developer Strategy,National,financing_risk_institutional_flow_developer_strategy_financing_cost_signal_national,0,0,3,9,1,1,2026-05-21,2026-05-25,2,5,78,30,30,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,disposition,transaction_market,Sun Belt,transaction_market_disposition_sun_belt,2,3,14,14,3,3,2026-05-27,2026-05-30,4,4,76,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 14건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,effective_rent_growth,supply_demand,National,supply_demand_effective_rent_growth_national,3,4,13,13,3,3,2026-05-27,2026-05-30,4,4,74,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 13건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Developer Strategy,Developer Strategy,Sun Belt,developer_strategy_developer_strategy_sun_belt,0,0,4,6,2,2,2026-05-22,2026-05-26,3,5,72,90,44,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Financing Risk; Institutional Flow,California,financing_risk_institutional_flow_rent_growth_signal_california,0,0,4,6,3,3,2026-05-22,2026-05-26,3,5,72,90,44,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,delivery,development_pipeline,Other / Unknown,development_pipeline_delivery_other_unknown,1,2,12,12,3,3,2026-05-27,2026-05-30,4,4,72,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 12건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,Supply Pressure,National,supply_pressure_development_strategy_national,0,0,3,6,1,2,2026-05-22,2026-05-26,3,5,72,50,44,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Developer Strategy,Other / Unknown,financing_risk_developer_strategy_macro_financing_other_unknown,0,0,2,6,1,3,2026-05-20,2026-05-25,2,5,72,30,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Institutional Flow,Other / Unknown,institutional_flow_deal_size_signal_other_unknown,0,0,1,6,1,3,2026-05-20,2026-05-26,1,5,72,18,44,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,lender_activity,institutional_capital,Other / Unknown,institutional_capital_lender_activity_other_unknown,2,2,11,11,4,4,2026-05-27,2026-05-30,4,4,70,65,100,100,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 11건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Financing Risk; Institutional Flow; Developer Strategy,New York,financing_risk_institutional_flow_developer_strategy_deal_size_signal_new_york,0,0,2,5,1,2,2026-05-19,2026-05-25,2,5,70,37,30,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Macro & Financing,Financing Risk; Rent Growth / Demand,Sun Belt,financing_risk_rent_growth_demand_macro_financing_sun_belt,0,0,2,5,1,1,2026-05-21,2026-05-25,2,5,70,37,30,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Supply & Demand,Developer Strategy,Other / Unknown,developer_strategy_supply_demand_other_unknown,0,0,1,5,1,2,2026-05-19,2026-05-26,1,5,70,20,44,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,gp_activity,National,gp_activity_development_strategy_national,1,2,8,8,1,1,2026-05-27,2026-05-30,4,4,64,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 8건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,acquisition,transaction_market,Sun Belt,transaction_market_acquisition_sun_belt,1,1,8,8,4,4,2026-05-27,2026-05-30,4,4,64,65,100,100,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 8건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,joint_venture,institutional_capital,California,institutional_capital_joint_venture_california,3,3,8,8,3,3,2026-05-27,2026-05-30,4,4,64,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 8건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,planning_commission,development_pipeline,Los Angeles,development_pipeline_planning_commission_los_angeles,1,2,8,8,1,1,2026-05-27,2026-05-30,4,4,64,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 8건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,supply_pressure,supply_demand,Other / Unknown,supply_demand_supply_pressure_other_unknown,1,2,8,8,1,1,2026-05-27,2026-05-30,4,4,64,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 8건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,effective_rent_growth,supply_demand,Sun Belt,supply_demand_effective_rent_growth_sun_belt,2,2,7,7,2,2,2026-05-27,2026-05-30,4,4,62,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 7건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,redevelopment,development_pipeline,Sun Belt,development_pipeline_redevelopment_sun_belt,2,2,7,7,4,4,2026-05-27,2026-05-30,4,4,62,65,100,100,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 7건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,joint_venture,institutional_capital,Other / Unknown,institutional_capital_joint_venture_other_unknown,2,2,6,6,2,2,2026-05-27,2026-05-30,4,4,60,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 6건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,refinancing,capital_markets,Sun Belt,capital_markets_refinancing_sun_belt,1,1,6,6,3,3,2026-05-27,2026-05-30,4,4,60,65,100,75,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 6건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Development Strategy,gp_activity,Other / Unknown,gp_activity_development_strategy_other_unknown,1,1,5,5,2,2,2026-05-27,2026-05-30,4,4,58,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,acquisition,development_pipeline,Sun Belt,development_pipeline_acquisition_sun_belt,1,1,5,5,2,2,2026-05-27,2026-05-30,4,4,58,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,construction_financing,capital_markets,Sun Belt,capital_markets_construction_financing_sun_belt,1,1,5,5,2,2,2026-05-27,2026-05-30,4,4,58,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,construction_financing,capital_markets,New York,capital_markets_construction_financing_new_york,1,1,5,5,1,1,2026-05-27,2026-05-30,4,4,58,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,joint_venture,institutional_capital,Los Angeles,institutional_capital_joint_venture_los_angeles,2,2,5,5,4,4,2026-05-27,2026-05-30,4,4,58,65,100,100,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,1,1,5,5,2,2,2026-05-27,2026-05-30,4,4,58,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,refinancing,capital_markets,National,capital_markets_refinancing_national,1,1,5,5,2,2,2026-05-27,2026-05-30,4,4,58,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 5건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Rent Growth Signal,Financing Risk; Regulation Risk; Institutional Flow,Los Angeles,financing_risk_regulation_risk_institutional_flow_rent_growth_signal_los_angeles,0,0,3,4,1,1,2026-05-23,2026-05-26,3,4,56,90,44,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,bridge_loan,capital_markets,Florida,capital_markets_bridge_loan_florida,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,construction_financing,capital_markets,Los Angeles,capital_markets_construction_financing_los_angeles,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,construction_financing,capital_markets,California,capital_markets_construction_financing_california,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,density_bonus,development_pipeline,Southeast,development_pipeline_density_bonus_southeast,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,lender_activity,capital_markets,California,capital_markets_lender_activity_california,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,lender_activity,institutional_capital,New York,institutional_capital_lender_activity_new_york,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,permit,development_pipeline,Sun Belt,development_pipeline_permit_sun_belt,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,permit,development_pipeline,Other / Unknown,development_pipeline_permit_other_unknown,1,1,4,4,1,1,2026-05-27,2026-05-30,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,recapitalization,capital_markets,California,capital_markets_recapitalization_california,1,1,4,4,2,2,2026-05-27,2026-05-30,4,4,56,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,supply_pressure,supply_demand,Sun Belt,supply_demand_supply_pressure_sun_belt,1,1,4,4,2,2,2026-05-27,2026-05-30,4,4,56,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Financing Risk; Regulation Risk; Institutional Flow; Developer Strategy,Sun Belt,financing_risk_regulation_risk_institutional_flow_developer_strategy_deal_size_signal_sun_belt,0,0,2,4,1,1,2026-05-22,2026-05-25,2,4,56,50,30,25,Repeated Watch,최근 7일 내 2일 이상 반복 관찰되었습니다. 추가 source 확인이 필요합니다.
2026-05-30,20260530-230208-ccf8785d,Deal Size Signal,Financing Risk; Institutional Flow,Arizona,financing_risk_institutional_flow_deal_size_signal_arizona,0,0,2,4,1,1,2026-05-22,2026-05-25,2,4,56,50,30,25,Repeated Watch,최근 7일 내 2일 이상 반복 관찰되었습니다. 추가 source 확인이 필요합니다.
