run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-06-10,20260610-115707-124173e2,art_0858b1632e3eec59,art_0858b1632e3eec59,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Cirrus Real Estate Partners,Cirrus Real Estate Partners,Cirrus Real Estate Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,address/street: 30 165th st; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,Workforce Housing,acquisition; JV / partnership; operational technology / AI adoption,New York City / New York,Core Multifamily News,Other,1,98.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_2e14b379c21836c4,art_2e14b379c21836c4,Development Activity,acceptable_repeat,2026-06-08,2026-06-10,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,,Texas,matched state keyword: Texas,Dwight Capital,Dwight Capital,Dwight Capital,Mike Boyd Dwight Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 312-unit; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Texas,Site / Parcel Source Expansion,Other,1,99.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_417c40099bb79b79,art_417c40099bb79b79,Development Activity,repeat_penalized,2026-06-04,2026-06-10,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),58,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Luxury Apartments The Hampton Group,Luxury Apartments The Hampton Group,Luxury Apartments The Hampton Group,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 14-story; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_86d3cff087fb1b43,art_86d3cff087fb1b43,Development Activity,repeat_penalized,2026-05-21,2026-06-10,20,old_31d_plus,old,published date parsed; article age 20 day(s),5,valid,open,Miami,Florida,matched city/metro keyword: Miami,Miami Apartments Madison Realty Capital,Miami Apartments Madison Realty Capital,Miami Apartments Madison Realty Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 314-unit; address/street: 6075 sunset drive; project/asset term: project; project financing tied to anchor: construction loan; named asset/project hint: alta ,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_317bf25d2977ee80,art_317bf25d2977ee80,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: National,Ohio Residential Multifamily Property,Ohio Residential Multifamily Property,Ohio Residential Multifamily Property,Ohio Residential,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 353-unit; project/asset term: development,high,Project / Asset,Affordable Housing,refinancing; operational technology / AI adoption,National,Core Multifamily News,Other,1,90.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_e60c8ea567aa8fb8,art_e60c8ea567aa8fb8,Development Activity,repeat_penalized,2026-05-19,2026-06-10,22,old_31d_plus,old,published date parsed; article age 22 day(s),5,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Kayne Anderson Real Estate,Kayne Anderson Real Estate,Kayne Anderson Real Estate,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 798-bed; project/asset term: project,high,Project Financing / Capital Event,Student Housing,refinancing; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,1,65.0,70,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_2c2afc95c8955eb0,art_2c2afc95c8955eb0,Development Activity,acceptable_repeat,2026-06-05,2026-06-10,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),62,valid,open,Miami,Florida,matched city/metro keyword: Miami,Greystar,Greystar,Greystar,,,,,True,unit/site count: 896 apartments; execution milestone: to build; project/asset term: development,high,Project / Asset,Apartment,operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,98.0,69,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_7a9440aea2f46e6d,art_7a9440aea2f46e6d,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Seattle,Alliance Residential,Alliance Residential,Alliance Residential,Suburban Seattle Luxury Apartments Project Residential; Courtesy Helaba Alliance Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: project; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Apartment,refinancing,Seattle,Core Multifamily News,Other,1,100.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_e91b2ccca72869fc,art_e91b2ccca72869fc,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Florida,matched state keyword: Florida,BHI,BHI,BHI,Berkadia; Courtesy Constellation Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 74-unit; execution milestone: to build; project/asset term: project,high,Construction Start,General Residential,refinancing; JV / partnership; capital raise,Florida,Core Multifamily News,Other,1,74.0,63,Defensive Capital Preservation,Sun Belt expansion,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_60b9219e5e1ca301,art_60b9219e5e1ca301,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 207 units,medium,Project / Asset,Apartment,refinancing,Other / Unknown,Site / Parcel Source Expansion,Other,1,100.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_0ec9d1e29a052fa6,art_0ec9d1e29a052fa6,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Sun Belt,Mesa West Capital,Mesa West Capital,Mesa West Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 194 apartments; address/street: 100 hempstead court; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing,Sun Belt,Site / Parcel Source Expansion,Other,1,97.0,63,Defensive Capital Preservation,Sun Belt expansion,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-06-10,20260610-115707-124173e2,art_e4aa1a57b9de8539,art_e4aa1a57b9de8539,Development Activity,new_or_fresh,2026-06-09,2026-06-10,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Livable Communities,Livable Communities,Livable Communities,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,address/street: 500 lynnfield st; project/asset term: project,high,Approval / Entitlement,Affordable Housing,entitlement,Other / Unknown,Site / Parcel Source Expansion,Other,1,100.0,51,Selective Expansion,California entitlement positioning,benchmark underwriting assumptions,monitor only,Strategic Watch
