run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-06-01,20260601-003555-0e25506b,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona","Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Acquisition - Florida - Aventon to Build 270-Unit Port Richey Rental Community,Acquisition - Florida - Aventon to Build 270-Unit Port Richey Rental Community,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,"Acquisition - Other / Unknown - Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut","Acquisition - Other / Unknown - Avison Young Negotiates $19.1M Sale of Apartment Building in Wethersfield, Connecticut",Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Alliance Residential,Alliance Residential,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Alliance Residential,Alliance Residential,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Alliance Residential,Alliance Residential,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Alliance Residential,Alliance Residential,Developer / GP,,40,relationship_graph.csv,2,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Arizona,Arizona,Market / Region,,40,articles.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Arizona,Arizona,Market / Region,,40,deal_pipeline.csv,2,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Arizona,Arizona,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,deal_pipeline.csv,3,case or punctuation normalized match
2026-06-01,20260601-003555-0e25506b,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,relationship_graph.csv,3,case or punctuation normalized match
2026-06-01,20260601-003555-0e25506b,Blackstone,Blackstone,Developer / GP,Blackstone,100,gp_intelligence.csv,1,exact canonical match
2026-06-01,20260601-003555-0e25506b,Blackstone,Blackstone,Developer / GP,Blackstone,100,institutional_relationships.csv,1,exact canonical match
2026-06-01,20260601-003555-0e25506b,California,California,Market / Region,California,100,articles.csv,6,exact canonical match
2026-06-01,20260601-003555-0e25506b,California,California,Market / Region,California,100,deal_pipeline.csv,12,exact canonical match
2026-06-01,20260601-003555-0e25506b,California,California,Market / Region,California,100,regional_intelligence.csv,1,exact canonical match
2026-06-01,20260601-003555-0e25506b,California,California,Market / Region,California,100,relationship_graph.csv,6,exact canonical match
2026-06-01,20260601-003555-0e25506b,Disposition / Exit - California - Carlsbad Lifestyle Center Fetches $91M in Sale to 11North,California,Project / Deal,California,60,relationship_graph.csv,2,partial match
2026-06-01,20260601-003555-0e25506b,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",California,Project / Deal,California,60,relationship_graph.csv,1,partial match
2026-06-01,20260601-003555-0e25506b,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Project / Deal,California,60,relationship_graph.csv,1,partial match
2026-06-01,20260601-003555-0e25506b,Crescent Communities,Crescent Communities,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Crescent Communities,Crescent Communities,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Crescent Communities,Crescent Communities,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Crescent Communities,Crescent Communities,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-06-01,20260601-003555-0e25506b,Development Start - Other / Unknown - CJM Development Completes 168-Unit Utah Multifamily Affordable Housing Community,Development Start - Other / Unknown - CJM Development Completes 168-Unit Utah Multifamily Affordable Housing Community,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
