run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-17,20260717-000048-21c14333,art_c639cfebdbbe5edf,art_c639cfebdbbe5edf,Development Activity,repeat_penalized,2026-07-08,2026-07-17,9,recent_4_14d,recent,published date parsed; article age 9 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,AvalonBay,AvalonBay,AvalonBay,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 18-acre; site/parcel signal: site; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,81,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-17,20260717-000048-21c14333,art_f3861feb181090bd,art_f3861feb181090bd; art_db71cbd0f316531e,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Virginia,matched state keyword: Virginia,Capital Square,Capital Square,Capital Square,Acquisitions Multifamily Southeast Virginia Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 373-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit,Virginia,Core Multifamily News; Site / Parcel Source Expansion,Other,2,85.0,79,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_6c50aab4e228f34d,art_6c50aab4e228f34d,Development Activity,repeat_penalized,2026-07-15,2026-07-16,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),44,valid,open,Washington DC,Washington DC,matched city/metro keyword: Washington DC,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 187-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; refinancing; office-to-residential conversion; operational technology / AI adoption,Washington DC,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_4679bafcbb36b2cb,art_4679bafcbb36b2cb,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,Asbury Park Condo Project Meridian Capital Group,Asbury Park Condo Project Meridian Capital Group,Asbury Park Condo Project Meridian Capital Group,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,address/street: 1201 ocean ave; project/asset term: project; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Apartment,disposition / exit; refinancing; operational technology / AI adoption,New York,Core Multifamily News,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_d7d8176bdd750a59,art_d7d8176bdd750a59,Development Activity,acceptable_repeat,2026-07-13,2026-07-17,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),66,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,CIM Group,CIM Group,CIM Group,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 12-story; execution milestone: construction start; project/asset term: project,high,Construction Start,Mixed-Use Residential,development start; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,1,100.0,73,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_19506c88e2251af5,art_19506c88e2251af5,Development Activity,acceptable_repeat,2026-07-14,2026-07-17,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Camden Property Trust,Camden Property Trust,Camden Property Trust,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 320-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_3f84edd73e3edbf3,art_3f84edd73e3edbf3,Development Activity,repeat_penalized,2026-07-09,2026-07-17,8,recent_4_14d,recent,published date parsed; article age 8 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 36-story; address/street: 138 ne 22 nd st; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Mixed-Use Residential,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_b2fefb5879814d72,art_b2fefb5879814d72,Development Activity,acceptable_repeat,2026-07-15,2026-07-17,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,Riverside,California,matched city/metro keyword: Riverside,PCCP,PCCP,PCCP,Kennedy Wilson,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 287-unit; project/asset term: community,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Riverside / California,Site / Parcel Source Expansion,Other,1,76.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_82371c399e3e1f00,art_82371c399e3e1f00,GP / Capital Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Florida,matched state keyword: Florida,Affinius Capital,Affinius Capital,Affinius Capital,Central Florida Student Housing Residential; Beachwold Residential; Courtesy Affinius Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Student Housing,refinancing,Florida,Core Multifamily News,Other,1,95.0,63,Defensive Capital Preservation,Sun Belt expansion,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_ae8310b2b91192b1,art_ae8310b2b91192b1,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Argyle Real Estate Capital,Argyle Real Estate Capital,Argyle Real Estate Capital,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 312-unit; address/street: 5214 browning ln; project/asset term: community; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Apartment,acquisition; disposition / exit,Other / Unknown,Core Multifamily News,Other,1,100.0,63,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_57475b6af53c9aaf,art_57475b6af53c9aaf,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Colorado,matched state keyword: Colorado,Berkadia,Berkadia,Berkadia,LTC; LTC Acquires Two Seniors Housing Communities; Western LTC Acquires Two Seniors Housing Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: senior housing,medium,Project / Asset,Senior Housing,acquisition; disposition / exit,Colorado,Site / Parcel Source Expansion,Other,1,100.0,63,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_8e65b84d8a37ff85,art_8e65b84d8a37ff85,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Bronx Housing Development Residential,Bronx Housing Development Residential,Bronx Housing Development Residential,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,address/street: 484 east 178th street; project/asset term: development; project financing tied to anchor: construction loan,high,Approval / Entitlement,Affordable Housing,refinancing; entitlement,New York City / New York,Core Multifamily News,Other,1,98.0,63,Defensive Capital Preservation,California entitlement positioning,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_3493ad6c6ae6d644,art_3493ad6c6ae6d644,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Kiser Group,Kiser Group,Kiser Group,Building Acquisitions Illinois Midwest Multifamily Kiser Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 43-unit; address/street: 31 s. university ave,high,Project / Asset,Student Housing,acquisition; disposition / exit,Other / Unknown,Site / Parcel Source Expansion,Other,1,100.0,63,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_eb98033ea15dc9a2,art_eb98033ea15dc9a2,GP / Capital Activity,new_or_fresh,2026-07-15,2026-07-16,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),88,valid,access_limited,Los Angeles,California,matched city/metro keyword: Los Angeles,"Milhaus, SRG Residential Complete Merger, Plan To","Milhaus, SRG Residential Complete Merger, Plan To","Milhaus, SRG Residential Complete Merger, Plan To",SRG Residential; Plan To Acquire Broadshore Capital Partners,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; JV / partnership,Los Angeles / California,Core Multifamily News,Other,1,68.0,62,Aggressive Expansion,selective multifamily acquisition,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_ea1ca2cb626bc707,art_ea1ca2cb626bc707,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Essex Realty Group,Essex Realty Group,Essex Realty Group,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 33-unit; address/street: 3348 w. wilson avenue; project/asset term: apartments,high,Project / Asset,Apartment,disposition / exit; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,1,96.0,61,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_0db7169a39f015b5,art_0db7169a39f015b5,Development Activity,new_or_fresh,2026-07-16,2026-07-16,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,valid,access_limited,,Texas,matched state keyword: Texas,JPI,JPI,JPI,,,,,True,unit/site count: 525 apartments; address/street: 22107 s. vermont ave; project/asset term: development,high,Project / Asset,Apartment,operational technology / AI adoption,Texas,Regional / California / LA Sources,Other,1,100.0,61,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-17,20260717-000048-21c14333,art_b790074cb338b620,art_b790074cb338b620,Development Activity,acceptable_repeat,2026-07-13,2026-07-17,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),66,valid,open,Miami,Florida,matched city/metro keyword: Miami,Valley National Bank,Valley National Bank,Valley National Bank,Sky Equity Group,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: development; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Apartment,operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,97.0,61,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
