run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-08-17,20260817-232239-1f6ae8e2,supply_pressure,supply_demand,Other / Unknown,supply_demand_supply_pressure_other_unknown,2,3,21,73,2,3,2026-05-27,2026-08-17,7,28,100,70,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,other,Other / Unknown,other_development_strategy_other_unknown,1,1,5,14,1,1,2026-06-15,2026-08-17,4,12,100,65,100,25,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,other,California,other_development_strategy_california,1,1,10,12,2,2,2026-06-18,2026-08-17,6,8,100,65,100,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,disposition,development_pipeline,Other / Unknown,development_pipeline_disposition_other_unknown,1,1,5,8,2,3,2026-05-31,2026-08-17,5,7,100,65,100,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,planning_commission,development_pipeline,Los Angeles / California,development_pipeline_planning_commission_los_angeles_california,1,1,4,8,1,1,2026-06-01,2026-08-17,4,8,100,65,100,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,supply_pressure,supply_demand,National,supply_demand_supply_pressure_national,0,0,1,8,1,3,2026-05-27,2026-08-12,1,8,100,65,30,75,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Supply / Starts Signal,research_data,Los Angeles / California,research_data_supply_starts_signal_los_angeles_california,0,0,4,10,1,1,2026-06-27,2026-08-15,4,10,100,63,72,25,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,other,Los Angeles / California,other_development_strategy_los_angeles_california,0,0,5,10,1,2,2026-06-04,2026-08-16,5,10,100,60,86,50,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,gp_activity,Other / Unknown,gp_activity_development_strategy_other_unknown,1,1,8,33,2,4,2026-05-27,2026-08-17,7,28,100,56,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Macro & Financing,macro_financing,Other / Unknown,macro_financing_macro_financing_other_unknown,1,2,15,71,2,3,2026-06-08,2026-08-17,7,28,100,53,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,effective_rent_growth,supply_demand,National,supply_demand_effective_rent_growth_national,3,4,21,90,5,6,2026-05-27,2026-08-17,7,28,100,52,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,effective_rent_growth,supply_demand,Other / Unknown,supply_demand_effective_rent_growth_other_unknown,3,6,36,142,3,3,2026-05-27,2026-08-17,7,28,100,51,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,gp_activity,National,gp_activity_development_strategy_national,1,2,14,57,1,2,2026-05-27,2026-08-17,7,28,100,50,100,50,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,effective_rent_growth,supply_demand,Atlanta / Georgia,supply_demand_effective_rent_growth_atlanta_georgia,1,1,7,14,1,1,2026-08-04,2026-08-17,7,14,100,50,100,25,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,joint_venture,institutional_capital,Other / Unknown,institutional_capital_joint_venture_other_unknown,1,1,2,10,1,3,2026-05-27,2026-08-17,2,9,100,50,100,75,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,merger_acquisition,institutional_capital,California,institutional_capital_merger_acquisition_california,1,1,7,28,1,1,2026-07-14,2026-08-17,7,28,100,50,100,25,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,California,capital_markets_refinancing_california,0,0,6,15,3,4,2026-05-27,2026-08-16,4,11,100,50,86,100,Persistent Signal,최근 30일 중 11일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,Other / Unknown,capital_markets_refinancing_other_unknown,0,0,3,11,2,3,2026-05-27,2026-08-13,2,10,100,50,44,75,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Supply / Starts Signal,other,Los Angeles / California,other_supply_starts_signal_los_angeles_california,1,1,7,25,1,1,2026-06-04,2026-08-17,7,19,100,45,100,25,Persistent Signal,최근 30일 중 19일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_financing,capital_markets,Atlanta / Georgia,capital_markets_construction_financing_atlanta_georgia,1,1,7,24,1,2,2026-06-13,2026-08-17,7,23,100,45,100,50,Persistent Signal,최근 30일 중 23일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,delivery,development_pipeline,Other / Unknown,development_pipeline_delivery_other_unknown,2,4,22,82,2,3,2026-05-27,2026-08-17,7,28,100,44,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Miami / Florida,transaction_market_acquisition_miami_florida,2,2,9,34,2,4,2026-06-15,2026-08-17,7,28,100,43,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,effective_rent_growth,supply_demand,Sun Belt,supply_demand_effective_rent_growth_sun_belt,0,0,5,11,1,1,2026-05-27,2026-08-15,5,11,100,43,72,25,Persistent Signal,최근 30일 중 11일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,permit,development_pipeline,Other / Unknown,development_pipeline_permit_other_unknown,0,0,4,17,1,2,2026-05-27,2026-08-16,4,17,100,42,86,50,Persistent Signal,최근 30일 중 17일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,California,transaction_market_acquisition_california,1,1,10,61,4,7,2026-05-27,2026-08-17,7,28,100,41,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_financing,capital_markets,Miami / Florida,capital_markets_construction_financing_miami_florida,1,1,10,62,3,4,2026-06-01,2026-08-17,7,28,100,39,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Los Angeles / California,transaction_market_acquisition_los_angeles_california,0,0,5,18,2,6,2026-06-04,2026-08-16,3,11,100,35,86,100,Persistent Signal,최근 30일 중 11일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Rent Growth Signal,research_data,Los Angeles / California,research_data_rent_growth_signal_los_angeles_california,1,2,6,25,1,1,2026-06-13,2026-08-17,5,20,100,34,100,25,Persistent Signal,최근 30일 중 20일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,Miami / Florida,capital_markets_refinancing_miami_florida,0,0,11,39,3,4,2026-06-01,2026-08-16,6,18,100,34,86,100,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,joint_venture,institutional_capital,Atlanta / Georgia,institutional_capital_joint_venture_atlanta_georgia,1,1,7,27,1,3,2026-06-16,2026-08-17,7,20,100,33,100,75,Persistent Signal,최근 30일 중 20일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,permit,development_pipeline,San Francisco / California,development_pipeline_permit_san_francisco_california,0,0,4,11,1,1,2026-06-01,2026-08-16,4,9,100,33,86,25,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Supply & Demand,gp_activity,Sun Belt,gp_activity_supply_demand_sun_belt,0,0,2,10,1,1,2026-05-27,2026-08-12,2,10,100,30,30,25,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_financing,capital_markets,New York,capital_markets_construction_financing_new_york,0,0,1,10,1,3,2026-05-27,2026-08-13,1,7,100,30,44,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_financing,capital_markets,Other / Unknown,capital_markets_construction_financing_other_unknown,0,0,1,10,1,4,2026-06-01,2026-08-12,1,10,100,30,30,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Atlanta / Georgia,transaction_market_acquisition_atlanta_georgia,1,1,8,50,3,4,2026-06-01,2026-08-17,7,28,100,28,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_start,development_pipeline,Other / Unknown,development_pipeline_construction_start_other_unknown,0,0,1,17,1,5,2026-05-30,2026-08-13,1,12,100,14,44,100,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Development Strategy,gp_activity,New York City / New York,gp_activity_development_strategy_new_york_city_new_york,0,0,3,7,1,4,2026-06-04,2026-08-16,3,7,98,90,86,100,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Texas,transaction_market_acquisition_texas,1,1,2,7,2,3,2026-05-27,2026-08-17,2,7,98,90,100,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,delivery,development_pipeline,Phoenix / Arizona,development_pipeline_delivery_phoenix_arizona,1,1,5,7,2,4,2026-06-19,2026-08-17,5,7,98,90,100,100,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Macro & Financing,macro_financing,San Francisco / California,macro_financing_macro_financing_san_francisco_california,1,1,7,7,1,1,2026-08-11,2026-08-17,7,7,98,65,100,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,merger_acquisition,institutional_capital,Other / Unknown,institutional_capital_merger_acquisition_other_unknown,0,0,4,7,1,1,2026-06-08,2026-08-16,4,7,98,65,86,25,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,redevelopment,development_pipeline,Atlanta / Georgia,development_pipeline_redevelopment_atlanta_georgia,1,1,7,7,2,2,2026-06-01,2026-08-17,7,7,98,65,100,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,Austin / Texas,capital_markets_refinancing_austin_texas,0,0,5,7,2,2,2026-06-29,2026-08-16,5,7,98,65,86,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,Dallas / Texas,capital_markets_refinancing_dallas_texas,0,0,3,7,2,3,2026-06-11,2026-08-12,2,6,86,90,30,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Supply / Starts Signal,other,California,other_supply_starts_signal_california,0,0,4,6,1,1,2026-08-05,2026-08-16,4,6,84,90,86,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Deal Size Signal,macro_financing,Atlanta / Georgia,macro_financing_deal_size_signal_atlanta_georgia,1,1,6,6,1,1,2026-08-12,2026-08-17,6,6,84,65,100,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,joint_venture,institutional_capital,National,institutional_capital_joint_venture_national,0,0,3,6,1,3,2026-05-27,2026-08-16,3,6,84,65,86,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,development_pipeline,Other / Unknown,development_pipeline_acquisition_other_unknown,0,0,1,6,1,2,2026-06-04,2026-08-13,1,6,84,30,44,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,disposition,transaction_market,Riverside / California,transaction_market_disposition_riverside_california,0,0,1,6,1,3,2026-08-04,2026-08-12,1,6,84,18,30,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Seattle,transaction_market_acquisition_seattle,1,1,1,8,1,3,2026-05-28,2026-08-17,1,5,76,30,100,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,0,0,3,6,1,2,2026-05-27,2026-08-13,2,5,72,50,44,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,under_construction,development_pipeline,New York City / New York,development_pipeline_under_construction_new_york_city_new_york,0,0,3,5,1,2,2026-06-12,2026-08-16,3,5,70,90,86,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_financing,capital_markets,California,capital_markets_construction_financing_california,1,1,5,5,3,3,2026-05-27,2026-08-17,5,5,70,65,100,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,effective_rent_growth,supply_demand,New York City / New York,supply_demand_effective_rent_growth_new_york_city_new_york,0,0,1,5,1,3,2026-07-17,2026-08-11,1,5,70,65,16,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,zoning,development_pipeline,New York City / New York,development_pipeline_zoning_new_york_city_new_york,0,0,1,5,1,2,2026-07-24,2026-08-13,1,5,70,65,44,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,Nashville / Tennessee,transaction_market_acquisition_nashville_tennessee,1,1,1,5,1,2,2026-06-29,2026-08-17,1,5,70,50,100,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Vacancy Signal,macro_financing,Los Angeles / California,macro_financing_vacancy_signal_los_angeles_california,1,1,1,5,1,1,2026-08-02,2026-08-17,1,5,70,30,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,Macro & Financing,macro_financing,California,macro_financing_macro_financing_california,0,0,1,5,1,1,2026-07-09,2026-08-11,1,5,70,20,16,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,West Palm Beach / Florida,transaction_market_acquisition_west_palm_beach_florida,0,0,1,5,1,2,2026-08-05,2026-08-14,1,5,70,20,58,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,delivery,development_pipeline,Texas,development_pipeline_delivery_texas,0,0,1,5,1,1,2026-08-07,2026-08-11,1,5,70,20,16,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,refinancing,capital_markets,Seattle,capital_markets_refinancing_seattle,0,0,1,5,1,1,2026-06-11,2026-08-11,1,5,70,20,16,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-08-17,20260817-232239-1f6ae8e2,acquisition,transaction_market,National,transaction_market_acquisition_national,1,1,3,5,3,4,2026-06-16,2026-08-17,2,4,58,65,100,100,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-08-17,20260817-232239-1f6ae8e2,Supply / Starts Signal,research_data,National,research_data_supply_starts_signal_national,1,1,4,4,1,1,2026-08-14,2026-08-17,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-08-17,20260817-232239-1f6ae8e2,construction_start,development_pipeline,Florida,development_pipeline_construction_start_florida,0,0,4,4,2,2,2026-07-04,2026-08-16,4,4,56,65,86,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-08-17,20260817-232239-1f6ae8e2,delivery,development_pipeline,Atlanta / Georgia,development_pipeline_delivery_atlanta_georgia,1,1,4,4,2,2,2026-06-01,2026-08-17,4,4,56,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-08-17,20260817-232239-1f6ae8e2,lender_activity,institutional_capital,National,institutional_capital_lender_activity_national,1,1,4,4,1,1,2026-06-14,2026-08-17,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
