run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Miami / Florida,transaction_market_acquisition_miami_florida,1,2,11,22,3,5,2026-06-15,2026-07-12,6,16,100,65,100,100,Persistent Signal,최근 30일 중 16일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,adaptive_reuse,development_pipeline,New York City / New York,development_pipeline_adaptive_reuse_new_york_city_new_york,1,1,5,9,2,3,2026-06-11,2026-07-12,5,9,100,65,100,75,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_financing,capital_markets,California,capital_markets_construction_financing_california,2,2,5,12,2,5,2026-05-27,2026-07-12,3,10,100,65,100,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_financing,capital_markets,Other / Unknown,capital_markets_construction_financing_other_unknown,0,0,1,12,1,4,2026-06-01,2026-07-07,1,11,100,65,30,100,Persistent Signal,최근 30일 중 11일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Phoenix / Arizona,transaction_market_disposition_phoenix_arizona,0,0,3,15,2,3,2026-06-12,2026-07-09,2,12,100,65,58,75,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,Other / Unknown,other_development_strategy_other_unknown,1,1,4,12,2,2,2026-06-15,2026-07-12,4,12,100,63,100,50,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,San Francisco / California,other_development_strategy_san_francisco_california,0,0,3,15,1,2,2026-06-06,2026-07-10,3,14,100,50,72,50,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Rent Growth Signal,research_data,Los Angeles / California,research_data_rent_growth_signal_los_angeles_california,1,1,6,19,1,1,2026-06-13,2026-07-12,6,19,100,50,100,25,Persistent Signal,최근 30일 중 19일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Supply / Starts Signal,gp_activity,Miami / Florida,gp_activity_supply_starts_signal_miami_florida,1,1,6,15,1,3,2026-06-20,2026-07-12,6,15,100,50,100,75,Persistent Signal,최근 30일 중 15일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Supply / Starts Signal,gp_activity,Atlanta / Georgia,gp_activity_supply_starts_signal_atlanta_georgia,1,1,6,12,1,1,2026-06-30,2026-07-12,6,12,100,50,100,25,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Atlanta / Georgia,transaction_market_acquisition_atlanta_georgia,1,1,5,16,3,4,2026-06-01,2026-07-12,5,16,100,50,100,100,Persistent Signal,최근 30일 중 16일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,delivery,development_pipeline,Houston / Texas,development_pipeline_delivery_houston_texas,1,1,5,10,2,3,2026-06-30,2026-07-12,5,10,100,50,100,75,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Other / Unknown,transaction_market_disposition_other_unknown,0,0,2,10,1,2,2026-05-27,2026-07-11,2,8,100,50,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Los Angeles / California,transaction_market_disposition_los_angeles_california,0,0,4,17,3,4,2026-06-01,2026-07-11,4,16,100,50,86,100,Persistent Signal,최근 30일 중 16일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Seattle,transaction_market_disposition_seattle,1,1,3,8,2,2,2026-06-08,2026-07-12,3,8,100,50,100,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,California,capital_markets_refinancing_california,0,0,4,12,4,4,2026-05-27,2026-07-09,3,10,100,50,58,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,Other / Unknown,capital_markets_refinancing_other_unknown,0,0,3,18,3,3,2026-05-27,2026-07-09,2,12,100,50,58,75,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,supply_pressure,supply_demand,Other / Unknown,supply_demand_supply_pressure_other_unknown,1,2,12,56,1,1,2026-05-27,2026-07-12,6,28,100,44,100,25,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Macro & Financing,macro_financing,Other / Unknown,macro_financing_macro_financing_other_unknown,2,3,20,89,3,3,2026-06-08,2026-07-12,6,28,100,43,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,effective_rent_growth,supply_demand,Other / Unknown,supply_demand_effective_rent_growth_other_unknown,2,6,37,159,3,4,2026-05-27,2026-07-12,6,28,100,42,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,gp_activity,National,gp_activity_development_strategy_national,1,2,13,61,2,2,2026-05-27,2026-07-12,6,28,100,41,100,50,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Other / Unknown,transaction_market_acquisition_other_unknown,2,2,7,36,2,5,2026-05-27,2026-07-12,4,20,100,41,100,100,Persistent Signal,최근 30일 중 20일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,delivery,development_pipeline,Other / Unknown,development_pipeline_delivery_other_unknown,1,2,14,73,3,6,2026-05-27,2026-07-12,6,28,100,41,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Phoenix / Arizona,transaction_market_acquisition_phoenix_arizona,1,2,12,45,4,6,2026-06-01,2026-07-12,6,26,100,40,100,100,Persistent Signal,최근 30일 중 26일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,joint_venture,institutional_capital,Riverside / California,institutional_capital_joint_venture_riverside_california,1,1,6,20,1,4,2026-06-01,2026-07-12,6,17,100,40,100,100,Persistent Signal,최근 30일 중 17일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,Los Angeles / California,other_development_strategy_los_angeles_california,1,2,8,26,2,2,2026-06-04,2026-07-12,4,18,100,39,100,50,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,effective_rent_growth,supply_demand,National,supply_demand_effective_rent_growth_national,2,3,18,93,2,5,2026-05-27,2026-07-12,6,28,100,39,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,gp_activity,New York City / New York,gp_activity_development_strategy_new_york_city_new_york,0,0,2,8,2,3,2026-06-04,2026-07-09,2,7,100,37,58,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,gp_activity,Other / Unknown,gp_activity_development_strategy_other_unknown,1,1,7,33,2,3,2026-05-27,2026-07-12,6,28,100,35,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,Houston / Texas,capital_markets_refinancing_houston_texas,0,0,1,9,1,4,2026-06-23,2026-07-06,1,8,100,30,16,100,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,research_data,Los Angeles / California,research_data_development_strategy_los_angeles_california,0,0,3,23,2,2,2026-06-04,2026-07-07,2,13,100,27,30,50,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,delivery,development_pipeline,Miami / Florida,development_pipeline_delivery_miami_florida,0,0,3,14,1,1,2026-06-25,2026-07-09,3,14,100,27,58,25,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,California,transaction_market_disposition_california,0,0,3,27,2,2,2026-05-27,2026-07-10,3,25,100,27,72,50,Persistent Signal,최근 30일 중 25일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,development_pipeline,California,development_pipeline_disposition_california,0,0,3,27,1,2,2026-06-10,2026-07-09,3,25,100,27,58,50,Persistent Signal,최근 30일 중 25일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,delivery,development_pipeline,Dallas / Texas,development_pipeline_delivery_dallas_texas,0,0,3,15,1,3,2026-06-17,2026-07-09,3,12,100,25,58,75,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_financing,capital_markets,National,capital_markets_construction_financing_national,0,0,2,12,2,3,2026-06-04,2026-07-06,1,7,100,23,16,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_start,development_pipeline,Miami / Florida,development_pipeline_construction_start_miami_florida,0,0,3,24,1,2,2026-06-20,2026-07-09,3,18,100,22,58,50,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,joint_venture,institutional_capital,New York City / New York,institutional_capital_joint_venture_new_york_city_new_york,0,0,2,16,2,4,2026-06-07,2026-07-07,2,14,100,21,30,100,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,research_data,California,research_data_development_strategy_california,0,0,1,8,1,1,2026-06-20,2026-07-06,1,8,100,20,16,25,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_financing,capital_markets,New York,capital_markets_construction_financing_new_york,0,0,1,12,1,4,2026-05-27,2026-07-06,1,10,100,17,16,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,joint_venture,institutional_capital,Los Angeles / California,institutional_capital_joint_venture_los_angeles_california,0,0,2,14,1,4,2026-07-01,2026-07-06,1,6,100,17,16,100,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Developer Strategy,gp_activity,Atlanta / Georgia,gp_activity_developer_strategy_atlanta_georgia,0,0,1,23,1,1,2026-06-01,2026-07-06,1,23,100,16,16,25,Persistent Signal,최근 30일 중 23일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Rent Growth Signal,macro_financing,Los Angeles / California,macro_financing_rent_growth_signal_los_angeles_california,0,0,1,16,1,1,2026-06-13,2026-07-06,1,15,100,16,16,25,Persistent Signal,최근 30일 중 15일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Miami / Florida,transaction_market_disposition_miami_florida,0,0,1,13,1,2,2026-06-04,2026-07-06,1,13,100,16,16,50,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,recapitalization,capital_markets,California,capital_markets_recapitalization_california,0,0,1,23,1,1,2026-05-27,2026-07-06,1,23,100,16,16,25,Persistent Signal,최근 30일 중 23일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,joint_venture,institutional_capital,Miami / Florida,institutional_capital_joint_venture_miami_florida,0,0,1,7,1,2,2026-06-08,2026-07-09,1,7,98,65,58,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,effective_rent_growth,supply_demand,Austin / Texas,supply_demand_effective_rent_growth_austin_texas,1,1,2,7,1,3,2026-06-26,2026-07-12,2,7,98,50,100,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,Texas,capital_markets_refinancing_texas,0,0,1,7,1,3,2026-05-27,2026-07-06,1,7,98,18,16,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,entitlement,development_pipeline,Los Angeles / California,development_pipeline_entitlement_los_angeles_california,0,0,5,10,4,4,2026-06-01,2026-07-09,3,6,92,50,58,100,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,National,transaction_market_acquisition_national,1,1,3,7,1,3,2026-06-16,2026-07-12,3,6,86,90,100,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Dallas / Texas,transaction_market_acquisition_dallas_texas,0,0,2,7,1,2,2026-06-10,2026-07-09,2,6,86,30,58,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,1,1,3,6,1,3,2026-05-27,2026-07-12,3,6,84,70,100,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,Beverly Hills / California,other_development_strategy_beverly_hills_california,0,0,2,6,1,1,2026-06-20,2026-07-09,2,6,84,65,58,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,lender_activity,institutional_capital,California,institutional_capital_lender_activity_california,0,0,3,6,2,2,2026-06-04,2026-07-09,3,6,84,50,58,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_start,development_pipeline,Texas,development_pipeline_construction_start_texas,0,0,2,6,1,2,2026-06-23,2026-07-07,2,6,84,37,30,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,merger_acquisition,institutional_capital,Dallas / Texas,institutional_capital_merger_acquisition_dallas_texas,0,0,1,6,1,3,2026-06-27,2026-07-06,1,6,84,23,16,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Supply / Starts Signal,macro_financing,Santa Monica / California,macro_financing_supply_starts_signal_santa_monica_california,0,0,1,6,1,1,2026-07-01,2026-07-06,1,6,84,18,16,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,Supply / Starts Signal,gp_activity,Dallas / Texas,gp_activity_supply_starts_signal_dallas_texas,0,0,1,6,1,2,2026-07-01,2026-07-06,1,6,84,18,16,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,New York City / New York,transaction_market_acquisition_new_york_city_new_york,0,0,1,8,1,3,2026-06-05,2026-07-07,1,5,76,65,30,75,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_start,development_pipeline,Other / Unknown,development_pipeline_construction_start_other_unknown,1,1,3,5,1,2,2026-05-30,2026-07-12,3,5,70,90,100,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_start,development_pipeline,Dallas / Texas,development_pipeline_construction_start_dallas_texas,0,0,2,5,1,2,2026-06-13,2026-07-09,2,5,70,65,58,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,National,capital_markets_refinancing_national,0,0,1,5,1,2,2026-05-27,2026-07-07,1,5,70,65,30,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,construction_financing,capital_markets,Sun Belt,capital_markets_construction_financing_sun_belt,0,0,1,5,1,2,2026-05-27,2026-07-06,1,5,70,50,16,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,Denver / Colorado,capital_markets_refinancing_denver_colorado,0,0,1,5,1,2,2026-06-11,2026-07-06,1,5,70,23,16,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,refinancing,capital_markets,Riverside / California,capital_markets_refinancing_riverside_california,0,0,1,5,1,2,2026-07-01,2026-07-06,1,5,70,20,16,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-12,20260712-235518-9da73cee,acquisition,transaction_market,Seattle,transaction_market_acquisition_seattle,1,1,3,4,1,1,2026-05-28,2026-07-12,3,4,56,90,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Macro & Financing,macro_financing,Houston / Texas,macro_financing_macro_financing_houston_texas,1,1,4,4,1,1,2026-07-09,2026-07-12,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Supply & Demand,other,Los Angeles / California,other_supply_demand_los_angeles_california,1,1,4,4,1,1,2026-07-09,2026-07-12,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,Santa Monica / California,other_development_strategy_santa_monica_california,0,0,2,3,1,1,2026-07-05,2026-07-07,2,3,42,90,30,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,disposition,transaction_market,Florida,transaction_market_disposition_florida,0,0,2,3,1,1,2026-07-02,2026-07-09,2,3,42,90,58,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Development Strategy,other,Los Angeles,other_development_strategy_los_angeles,1,1,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Financing Cost Signal,macro_financing,Other / Unknown,macro_financing_financing_cost_signal_other_unknown,1,1,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Policy & Regulation,other,Los Angeles / California,other_policy_regulation_los_angeles_california,0,0,3,3,1,1,2026-07-09,2026-07-11,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,Supply & Demand,other,New York City / New York,other_supply_demand_new_york_city_new_york,1,1,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-12,20260712-235518-9da73cee,acquisition,development_pipeline,Georgia,development_pipeline_acquisition_georgia,1,1,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
