run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0156,"Acquisition - Southeast - Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M",100,CBRE,CBRE,Developer / GP,"Acquisition - Southeast - Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M","Acquisition - Southeast - Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M",Project / Deal,Acquisition / Buyer,Southeast,Acquisition,"Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M",https://rebusinessonline.com/fourth-avenue-capital-buys-apartment-complex-in-bend-oregon-for-20m/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0156,"Acquisition - Southeast - Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M",100,CBRE,CBRE,Developer / GP,Southeast,Southeast,Market / Region,Acquisition / Buyer,Southeast,Acquisition,"Fourth Avenue Capital Buys Apartment Complex in Bend, Oregon for $20M",https://rebusinessonline.com/fourth-avenue-capital-buys-apartment-complex-in-bend-oregon-for-20m/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0122,Acquisition - Other / Unknown - Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Other / Unknown,Acquisition,Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,https://yieldpro.com/2026/09/rise/,86,75,1,86,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0063,Acquisition - Denver / Colorado - Greystar Sells Denver Apartment Building For $110M,100,Greystar,Greystar,Developer / GP,Acquisition - Denver / Colorado - Greystar Sells Denver Apartment Building For $110M,Greystar,Project / Deal,Acquisition / Buyer,Denver / Colorado,Acquisition,Greystar Sells Denver Apartment Building For $110M,https://www.bisnow.com/news/denver/multifamily/greystar-sells-denver-apartment-building-carmel-partners,85,60,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0131,Acquisition - Phoenix / Arizona - Downtown Denver Apartment Building Trades for $110M,100,Greystar,Greystar,Developer / GP,Acquisition - Phoenix / Arizona - Downtown Denver Apartment Building Trades for $110M,Sun Belt,Project / Deal,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Downtown Denver Apartment Building Trades for $110M,https://www.connectcre.com/stories/downtown-denver-apartment-building-trades-for-110m/,85,60,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0063,Acquisition - Denver / Colorado - Greystar Sells Denver Apartment Building For $110M,100,Greystar,Greystar,Developer / GP,Denver,Denver,Market / Region,Acquisition / Buyer,Denver / Colorado,Acquisition,Greystar Sells Denver Apartment Building For $110M,https://www.bisnow.com/news/denver/multifamily/greystar-sells-denver-apartment-building-carmel-partners,85,40,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0063,Acquisition - Denver / Colorado - Greystar Sells Denver Apartment Building For $110M,100,Greystar,Greystar,Developer / GP,Denver / Colorado,Denver / Colorado,Market / Region,Acquisition / Buyer,Denver / Colorado,Acquisition,Greystar Sells Denver Apartment Building For $110M,https://www.bisnow.com/news/denver/multifamily/greystar-sells-denver-apartment-building-carmel-partners,85,40,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0131,Acquisition - Phoenix / Arizona - Downtown Denver Apartment Building Trades for $110M,100,Greystar,Greystar,Developer / GP,Phoenix,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Downtown Denver Apartment Building Trades for $110M,https://www.connectcre.com/stories/downtown-denver-apartment-building-trades-for-110m/,85,75,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0131,Acquisition - Phoenix / Arizona - Downtown Denver Apartment Building Trades for $110M,100,Greystar,Greystar,Developer / GP,Phoenix / Arizona,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Downtown Denver Apartment Building Trades for $110M,https://www.connectcre.com/stories/downtown-denver-apartment-building-trades-for-110m/,85,60,1,85,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0099,Construction Financing - Miami / Florida - JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multif...,100,JLL,JLL,Developer / GP,Construction Financing - Miami / Florida - JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multif...,JLL,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multifamily Mixed-Use Development,https://yieldpro.com/2026/09/mmg-coral/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0099,Construction Financing - Miami / Florida - JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multif...,100,JLL,JLL,Developer / GP,Miami,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multifamily Mixed-Use Development,https://yieldpro.com/2026/09/mmg-coral/,85,75,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0099,Construction Financing - Miami / Florida - JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multif...,100,JLL,JLL,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multifamily Mixed-Use Development,https://yieldpro.com/2026/09/mmg-coral/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0107,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,National,General Project Signal,$76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint Paul,https://yieldpro.com/2026/09/thompson-oaks/,84,75,1,84,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0107,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,National,General Project Signal,$76M in Capital Secured by JLL for Minneapolis MF Development,https://www.connectcre.com/stories/76m-in-capital-secured-by-jll-for-minneapolis-mf-development/,84,75,1,84,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,Miami,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Refinancing,Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,https://yieldpro.com/2026/09/the-harlow-wesley/,83,75,1,83,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Refinancing,Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,https://yieldpro.com/2026/09/the-harlow-wesley/,83,60,1,83,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,Refinancing - Miami / Florida - Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,Berkadia,Project / Deal,Financing Relationship,Miami / Florida,Refinancing,Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,https://yieldpro.com/2026/09/the-harlow-wesley/,83,60,1,83,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0071,"Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Houston / Texas,Refinancing,"Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property",https://rebusinessonline.com/affinius-capital-provides-35m-loan-for-refinancing-of-metro-houston-retail-office-property/,81,75,1,81,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0116,Construction Financing - Other / Unknown - Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,100,Affinius Capital,Affinius Capital,Developer / GP,Construction Financing - Other / Unknown - Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,Construction Financing - Other / Unknown - Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,Project / Deal,Financing Relationship,Other / Unknown,Construction Financing,Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,https://commercialobserver.com/2026/09/affinius-capital-jersey-city-apartments/,80,40,1,80,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/,77,75,1,77,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0122,Acquisition - Other / Unknown - Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,100,Freddie Mac,Freddie Mac,Developer / GP,Acquisition - Other / Unknown - Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,Acquisition - Other / Unknown - Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,Project / Deal,Acquisition / Buyer,Other / Unknown,Acquisition,Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,https://yieldpro.com/2026/09/rise/,76,40,1,76,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0061,Office-to-Residential Conversion - Connecticut - Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,100,Greystone,Greystone,Developer / GP,Connecticut,Connecticut,Market / Region,Market Expansion,Connecticut,Office-to-Residential Conversion,Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,https://commercialobserver.com/2026/09/bank-ozk-fairfield-county-connecticut-office-to-resi-conversion/,75,40,1,75,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0058,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,74,40,1,74,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0058,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,74,40,1,74,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0071,"Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...",100,JLL,JLL,Developer / GP,Houston,Houston,Market / Region,Financing Relationship,Houston / Texas,Refinancing,"Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property",https://rebusinessonline.com/affinius-capital-provides-35m-loan-for-refinancing-of-metro-houston-retail-office-property/,73,40,1,73,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0071,"Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...",100,JLL,JLL,Developer / GP,Houston / Texas,Houston / Texas,Market / Region,Financing Relationship,Houston / Texas,Refinancing,"Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property",https://rebusinessonline.com/affinius-capital-provides-35m-loan-for-refinancing-of-metro-houston-retail-office-property/,73,40,1,73,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0071,"Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...",100,JLL,JLL,Developer / GP,"Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...","Refinancing - Houston / Texas - Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Proper...",Project / Deal,Financing Relationship,Houston / Texas,Refinancing,"Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property",https://rebusinessonline.com/affinius-capital-provides-35m-loan-for-refinancing-of-metro-houston-retail-office-property/,73,40,1,73,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0136,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,100,CBRE,CBRE,Developer / GP,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,CBRE,Project / Deal,Disposition / Seller,Riverside / California,Disposition / Exit,CBRE Brokers Sale of Vintage Redlands Apartments,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,72,60,1,72,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0136,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,100,CBRE,CBRE,Developer / GP,Inland Empire,Los Angeles,Market / Region,Disposition / Seller,Riverside / California,Disposition / Exit,CBRE Brokers Sale of Vintage Redlands Apartments,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,72,60,1,72,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0136,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,100,CBRE,CBRE,Developer / GP,Riverside / California,California,Market / Region,Disposition / Seller,Riverside / California,Disposition / Exit,CBRE Brokers Sale of Vintage Redlands Apartments,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,72,60,1,72,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0061,Office-to-Residential Conversion - Connecticut - Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,100,Greystone,Greystone,Developer / GP,Office-to-Residential Conversion - Connecticut - Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,Office-to-Residential Conversion - Connecticut - Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,Project / Deal,General Association,Connecticut,Office-to-Residential Conversion,Bank OZK Lends $76M for Connecticut Office-to-Resi Conversion,https://commercialobserver.com/2026/09/bank-ozk-fairfield-county-connecticut-office-to-resi-conversion/,72,40,1,72,No,General market intelligence,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0107,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,100,JLL,JLL,Developer / GP,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,Project / Deal,Pricing / Valuation Signal,National,General Project Signal,$76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint Paul,https://yieldpro.com/2026/09/thompson-oaks/,70,40,1,70,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0107,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,100,JLL,JLL,Developer / GP,General Project Signal - National - $76M in Capital Secured by JLL for Minneapolis MF Development,JLL,Project / Deal,Pricing / Valuation Signal,National,General Project Signal,$76M in Capital Secured by JLL for Minneapolis MF Development,https://www.connectcre.com/stories/76m-in-capital-secured-by-jll-for-minneapolis-mf-development/,70,60,1,70,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Sun Belt,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/,69,60,1,69,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/,69,60,1,69,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0094,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,Berkadia,Berkadia,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/,69,40,1,69,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0107,General Project Signal - National - $76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint P...,100,JLL,JLL,Developer / GP,National,National,Market / Region,Market Expansion,National,General Project Signal,$76.25M in Capital Secured for Multifamily Apartment Project Thompson Oaks in West Saint Paul,https://yieldpro.com/2026/09/thompson-oaks/,68,40,1,68,No,Low relevance,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0045,Development Start - Atlanta / Georgia - Integral Announces Construction Start for 900-Unit Durham Apartment Development,100,IPA,IPA,Developer / GP,Atlanta,Sun Belt,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Integral Announces Construction Start for 900-Unit Durham Apartment Development,https://www.connectcre.com/stories/integral-announces-construction-start-for-900-unit-durham-apartment-development/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0045,Development Start - Atlanta / Georgia - Integral Announces Construction Start for 900-Unit Durham Apartment Development,100,IPA,IPA,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Integral Announces Construction Start for 900-Unit Durham Apartment Development,https://www.connectcre.com/stories/integral-announces-construction-start-for-900-unit-durham-apartment-development/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0045,Development Start - Atlanta / Georgia - Integral Announces Construction Start for 900-Unit Durham Apartment Development,100,IPA,IPA,Developer / GP,Development Start - Atlanta / Georgia - Integral Announces Construction Start for 900-Unit Durham Apartment Development,Los Angeles,Project / Deal,Development Activity,Atlanta / Georgia,Development Start,Integral Announces Construction Start for 900-Unit Durham Apartment Development,https://www.connectcre.com/stories/integral-announces-construction-start-for-900-unit-durham-apartment-development/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0053,Development Team Starts Work on Milpitas Affordable Housing Project,100,Development Start - California - Development Team Starts Work on Milpitas Affordable Housing Project,California,Project / Deal,California,California,Market / Region,Development Activity,California,Development Start,Development Team Starts Work on Milpitas Affordable Housing Project,https://www.connectcre.com/stories/development-team-starts-work-on-waterford-affordable-housing-project/,61,60,1,61,No,Relevant to LA / California strategy,Track LA / California activity
2026-09-03,20260903-005911-9e519615,PRJ-20260903-0132,General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,100,JPI,JPI,Developer / GP,General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,Sun Belt,Project / Deal,Pricing / Valuation Signal,Phoenix / Arizona,General Project Signal,JPI Adding 397 Apartments to City North Development,https://www.connectcre.com/stories/jpi-adding-397-apartments-to-city-north-development/,61,40,1,61,No,Relevant to underwriting benchmarks,Track GP relationship history
