run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0109,Acquisition - New York City / New York - GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,New York City / New York,Acquisition,GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,https://commercialobserver.com/2026/07/go-residential-reit-brooklyn-409-eastern-parkway/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0173,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Tampa / Florida,Construction Financing,JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied Valrico Market,https://yieldpro.com/2026/07/the-albion/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0132,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,100,Camden Property Trust,Camden Property Trust,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Phoenix / Arizona,Acquisition,320-Unit Gilbert Apartment Community Trades to Camden,https://www.connectcre.com/stories/320-unit-gilbert-apartment-community-trades-to-camden/,91,40,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0048,Disposition / Exit - California - Marcus & Millichap Arranges $16.9M Sale of 41-Unit Multifamily Property in Costa Mesa Cali...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Acquisition - California - Marcus & Millichap Brokers Sale of Seven-Building Memory Care Campus in San Diego County,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Marcus & Millichap Brokers Sale of Seven-Building Memory Care Campus in San Diego County,https://rebusinessonline.com/marcus-millichap-brokers-sale-of-seven-building-memory-care-campus-in-san-diego-county/,90,40,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0048,Disposition / Exit - California - Marcus & Millichap Arranges $16.9M Sale of 41-Unit Multifamily Property in Costa Mesa Cali...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Marcus & Millichap Brokers Sale of Seven-Building Memory Care Campus in San Diego County,https://rebusinessonline.com/marcus-millichap-brokers-sale-of-seven-building-memory-care-campus-in-san-diego-county/,90,40,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0132,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,100,Camden Property Trust,Camden Property Trust,Developer / GP,camden,camden,Institutional Capital,Acquisition / Buyer,Phoenix / Arizona,Acquisition,320-Unit Gilbert Apartment Community Trades to Camden,https://www.connectcre.com/stories/320-unit-gilbert-apartment-community-trades-to-camden/,89,40,1,89,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0057,General Project Signal - Dallas / Texas - JLL secures $78.732M loan for The Flynn at Live Oak,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Dallas / Texas,General Project Signal,JLL secures $78.732M loan for The Flynn at Live Oak,https://yieldpro.com/2026/07/the-flynn-at-live-oak/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0110,General Project Signal - New York City / New York - JLL Secures $617M Financing for Grubb Properties Apartment Tower in Lower Manhattan,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York City / New York,General Project Signal,JLL Secures $617M Financing for Grubb Properties Apartment Tower in Lower Manhattan,https://www.connectcre.com/stories/jll-secures-617m-financing-for-grubb-properties-apartment-tower-in-lower-manhattan/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0100,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,AvalonBay,AvalonBay,Developer / GP,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,Project / Deal,Acquisition / Buyer,Miami / Florida,Acquisition,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0100,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,AvalonBay,AvalonBay,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Acquisition / Buyer,Miami / Florida,Acquisition,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0100,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,AvalonBay,AvalonBay,Developer / GP,South Florida,South Florida,Market / Region,Acquisition / Buyer,Miami / Florida,Acquisition,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0041,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,Bascom Group,Bascom Group,Developer / GP,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,40,1,88,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0041,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,Bascom Group,Bascom Group,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,40,1,88,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0064,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Florida,Refinancing,JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,https://rebusinessonline.com/jll-secures-24m-refinancing-for-student-housing-property-near-university-of-florida/,87,75,1,87,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0073,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",100,CIM Group,CIM Group,Developer / GP,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",Los Angeles,Project / Deal,JV / Partnership,Los Angeles / California,JV / Partnership,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,85,40,1,85,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0073,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",100,CIM Group,CIM Group,Developer / GP,Los Angeles,Los Angeles,Market / Region,JV / Partnership,Los Angeles / California,JV / Partnership,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,85,40,1,85,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0073,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",100,CIM Group,CIM Group,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,JV / Partnership,Los Angeles / California,JV / Partnership,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,85,40,1,85,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,JLL,JLL,Developer / GP,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Sun Belt,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0173,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,100,JLL,JLL,Developer / GP,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,JLL,Project / Deal,Financing Relationship,Tampa / Florida,Construction Financing,JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied Valrico Market,https://yieldpro.com/2026/07/the-albion/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,JLL,JLL,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,JLL,JLL,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0173,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,100,JLL,JLL,Developer / GP,Tampa,Sun Belt,Market / Region,Financing Relationship,Tampa / Florida,Construction Financing,JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied Valrico Market,https://yieldpro.com/2026/07/the-albion/,85,75,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0173,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,100,JLL,JLL,Developer / GP,Tampa / Florida,Sun Belt,Market / Region,Financing Relationship,Tampa / Florida,Construction Financing,JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied Valrico Market,https://yieldpro.com/2026/07/the-albion/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0033,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Atlanta,Sun Belt,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0033,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0033,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,CIM Group,CIM Group,Developer / GP,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,Project / Deal,Development Activity,Atlanta / Georgia,Development Start,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,40,1,84,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0109,Acquisition - New York City / New York - GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,100,CBRE,CBRE,Developer / GP,Acquisition - New York City / New York - GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,New York,Project / Deal,Acquisition / Buyer,New York City / New York,Acquisition,GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,https://commercialobserver.com/2026/07/go-residential-reit-brooklyn-409-eastern-parkway/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0109,Acquisition - New York City / New York - GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,100,CBRE,CBRE,Developer / GP,Brooklyn,New York,Market / Region,Acquisition / Buyer,New York City / New York,Acquisition,GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,https://commercialobserver.com/2026/07/go-residential-reit-brooklyn-409-eastern-parkway/,83,75,1,83,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0109,Acquisition - New York City / New York - GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,100,CBRE,CBRE,Developer / GP,New York City / New York,New York,Market / Region,Acquisition / Buyer,New York City / New York,Acquisition,GO Residential REIT Completes $109M Brooklyn Apartment Building Acquisition,https://commercialobserver.com/2026/07/go-residential-reit-brooklyn-409-eastern-parkway/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0132,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,100,Camden Property Trust,Camden Property Trust,Developer / GP,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,Sun Belt,Project / Deal,Acquisition / Buyer,Phoenix / Arizona,Acquisition,320-Unit Gilbert Apartment Community Trades to Camden,https://www.connectcre.com/stories/320-unit-gilbert-apartment-community-trades-to-camden/,81,40,1,81,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0132,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,100,Camden Property Trust,Camden Property Trust,Developer / GP,Phoenix,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,320-Unit Gilbert Apartment Community Trades to Camden,https://www.connectcre.com/stories/320-unit-gilbert-apartment-community-trades-to-camden/,81,40,1,81,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0132,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,100,Camden Property Trust,Camden Property Trust,Developer / GP,Phoenix / Arizona,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,320-Unit Gilbert Apartment Community Trades to Camden,https://www.connectcre.com/stories/320-unit-gilbert-apartment-community-trades-to-camden/,81,40,1,81,No,General market intelligence,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0103,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,IPA,IPA,Developer / GP,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Los Angeles,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0103,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,IPA,IPA,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0103,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,IPA,IPA,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0064,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,100,JLL,JLL,Developer / GP,Florida,Florida,Market / Region,Financing Relationship,Florida,Refinancing,JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,https://rebusinessonline.com/jll-secures-24m-refinancing-for-student-housing-property-near-university-of-florida/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0064,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,100,JLL,JLL,Developer / GP,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,JLL,Project / Deal,Financing Relationship,Florida,Refinancing,JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,https://rebusinessonline.com/jll-secures-24m-refinancing-for-student-housing-property-near-university-of-florida/,79,60,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0064,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,100,JLL,JLL,Developer / GP,Southeast,Southeast,Market / Region,Financing Relationship,Florida,Refinancing,JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,https://rebusinessonline.com/jll-secures-24m-refinancing-for-student-housing-property-near-university-of-florida/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0134,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,100,PCCP,PCCP,Developer / GP,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,Sun Belt,Project / Deal,Financing Relationship,Phoenix / Arizona,Construction Financing,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,https://www.connectcre.com/stories/pccp-provides-51-8-million-refi-of-gilbert-236-unit-multifamily-community/,76,40,1,76,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0134,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,100,PCCP,PCCP,Developer / GP,Phoenix,Sun Belt,Market / Region,Financing Relationship,Phoenix / Arizona,Construction Financing,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,https://www.connectcre.com/stories/pccp-provides-51-8-million-refi-of-gilbert-236-unit-multifamily-community/,76,40,1,76,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0134,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,100,PCCP,PCCP,Developer / GP,Phoenix / Arizona,Sun Belt,Market / Region,Financing Relationship,Phoenix / Arizona,Construction Financing,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,https://www.connectcre.com/stories/pccp-provides-51-8-million-refi-of-gilbert-236-unit-multifamily-community/,76,40,1,76,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0057,General Project Signal - Dallas / Texas - JLL secures $78.732M loan for The Flynn at Live Oak,100,JLL,JLL,Developer / GP,General Project Signal - Dallas / Texas - JLL secures $78.732M loan for The Flynn at Live Oak,JLL,Project / Deal,Pricing / Valuation Signal,Dallas / Texas,General Project Signal,JLL secures $78.732M loan for The Flynn at Live Oak,https://yieldpro.com/2026/07/the-flynn-at-live-oak/,75,60,1,75,No,Relevant to underwriting benchmarks,Track GP relationship history
