run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0098,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,100,Berkadia,Berkadia,Developer / GP,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,Sun Belt,Project / Deal,JV / Partnership,Miami / Florida,JV / Partnership,JV Raises $100M for Coral Gables Mixed-Use Project,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,87,60,1,87,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0098,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,100,Berkadia,Berkadia,Developer / GP,Miami / Florida,Sun Belt,Market / Region,JV / Partnership,Miami / Florida,JV / Partnership,JV Raises $100M for Coral Gables Mixed-Use Project,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,87,60,1,87,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0098,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,100,Berkadia,Berkadia,Developer / GP,South Florida,South Florida,Market / Region,JV / Partnership,Miami / Florida,JV / Partnership,JV Raises $100M for Coral Gables Mixed-Use Project,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,87,40,1,87,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0064,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Houston / Texas,Acquisition,Interurban Offloads 180-Unit Houston Rental Community,https://www.connectcre.com/stories/interurban-offloads-180-unit-houston-rental-community/,87,75,1,87,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0104,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,100,IPA,IPA,Developer / GP,walker & dunlop,walker & dunlop,Lender / Debt Provider,Financing Relationship,New York City / New York,Refinancing,First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,https://yieldpro.com/2026/06/wd-affordable-bridge-capital/,87,40,1,87,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0100,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,100,IPA,IPA,Developer / GP,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,Los Angeles,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,https://commercialobserver.com/2026/06/multifamily-development-construction-financing-miami-metrorail-crescendo-link-douglas/,86,40,1,86,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0100,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,100,IPA,IPA,Developer / GP,Miami,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,https://commercialobserver.com/2026/06/multifamily-development-construction-financing-miami-metrorail-crescendo-link-douglas/,86,40,1,86,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0100,Construction Financing - Miami / Florida - Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,100,IPA,IPA,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Lands $134M to Build Fourth Apartment Tower Near Miami Metrorail,https://commercialobserver.com/2026/06/multifamily-development-construction-financing-miami-metrorail-crescendo-link-douglas/,86,40,1,86,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0111,Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,100,Berkadia,Berkadia,Developer / GP,New York,New York,Market / Region,Financing Relationship,New York,Refinancing,Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,https://www.connectcre.com/stories/berkadia-secures-126m-refi-on-99-occupied-new-rochelle-apartments/,85,100,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0111,Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,100,Berkadia,Berkadia,Developer / GP,Refinancing - New York - Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,Berkadia,Project / Deal,Financing Relationship,New York,Refinancing,Berkadia Secures $126M Refi on 99% Occupied New Rochelle Apartments,https://www.connectcre.com/stories/berkadia-secures-126m-refi-on-99-occupied-new-rochelle-apartments/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,100,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,60,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0058,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,100,JLL,JLL,Developer / GP,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,Los Angeles,Project / Deal,Acquisition / Buyer,Dallas / Texas,Acquisition,Brixton Acquires 288-Unit Las Colinas Rental Community,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0058,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,100,JLL,JLL,Developer / GP,Dallas,Sun Belt,Market / Region,Acquisition / Buyer,Dallas / Texas,Acquisition,Brixton Acquires 288-Unit Las Colinas Rental Community,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,83,75,1,83,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0058,Acquisition - Dallas / Texas - Brixton Acquires 288-Unit Las Colinas Rental Community,100,JLL,JLL,Developer / GP,Dallas / Texas,Los Angeles,Market / Region,Acquisition / Buyer,Dallas / Texas,Acquisition,Brixton Acquires 288-Unit Las Colinas Rental Community,https://www.connectcre.com/stories/brixton-acquires-288-unit-las-colinas-rental-community/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0054,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,California,California,Market / Region,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0054,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Project / Deal,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0052,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,JLL,JLL,Developer / GP,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,JLL,Project / Deal,Pricing / Valuation Signal,California,General Project Signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,82,60,1,82,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0047,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,100,Freddie Mac,Freddie Mac,Developer / GP,Austin,Sun Belt,Market / Region,JV / Partnership,Austin / Texas,JV / Partnership,20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,https://yieldpro.com/2026/06/1601-royal-crest-drive/,81,75,1,81,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0047,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,100,Freddie Mac,Freddie Mac,Developer / GP,Austin / Texas,Sun Belt,Market / Region,JV / Partnership,Austin / Texas,JV / Partnership,20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,https://yieldpro.com/2026/06/1601-royal-crest-drive/,81,60,1,81,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0047,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,100,Freddie Mac,Freddie Mac,Developer / GP,JV / Partnership - Austin / Texas - 20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,Sun Belt,Project / Deal,JV / Partnership,Austin / Texas,JV / Partnership,20-Acre Austin Multifamily Redevelopment Property Set for Auction in Austin Texas,https://yieldpro.com/2026/06/1601-royal-crest-drive/,81,60,1,81,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0052,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,JLL,JLL,Developer / GP,California,California,Market / Region,Market Expansion,California,General Project Signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,80,100,1,80,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0104,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,100,IPA,IPA,Developer / GP,Manhattan,New York,Market / Region,Financing Relationship,New York City / New York,Refinancing,First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,https://yieldpro.com/2026/06/wd-affordable-bridge-capital/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0104,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,100,IPA,IPA,Developer / GP,New York City / New York,New York,Market / Region,Financing Relationship,New York City / New York,Refinancing,First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,https://yieldpro.com/2026/06/wd-affordable-bridge-capital/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0104,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,100,IPA,IPA,Developer / GP,Refinancing - New York City / New York - First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,New York,Project / Deal,Financing Relationship,New York City / New York,Refinancing,First Walker & Dunlop Affordable Bridge Capital Transaction with Pretium Closes,https://yieldpro.com/2026/06/wd-affordable-bridge-capital/,79,40,1,79,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0064,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,100,Berkadia,Berkadia,Developer / GP,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,Project / Deal,Acquisition / Buyer,Houston / Texas,Acquisition,Interurban Offloads 180-Unit Houston Rental Community,https://www.connectcre.com/stories/interurban-offloads-180-unit-houston-rental-community/,77,40,1,77,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0064,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,100,Berkadia,Berkadia,Developer / GP,Houston,Houston,Market / Region,Acquisition / Buyer,Houston / Texas,Acquisition,Interurban Offloads 180-Unit Houston Rental Community,https://www.connectcre.com/stories/interurban-offloads-180-unit-houston-rental-community/,77,40,1,77,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0064,Acquisition - Houston / Texas - Interurban Offloads 180-Unit Houston Rental Community,100,Berkadia,Berkadia,Developer / GP,Houston / Texas,Houston / Texas,Market / Region,Acquisition / Buyer,Houston / Texas,Acquisition,Interurban Offloads 180-Unit Houston Rental Community,https://www.connectcre.com/stories/interurban-offloads-180-unit-houston-rental-community/,77,40,1,77,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0053,"Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",100,"JV / Partnership - California - Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",California,Project / Deal,cushman,cushman,Lender / Debt Provider,JV / Partnership,California,JV / Partnership,"Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",https://rebusinessonline.com/limited-partnership-sells-65-unit-apartment-community-in-san-ramon-california/,77,40,1,77,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0099,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,100,Greystar,Greystar,Developer / GP,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,Greystar,Project / Deal,Pricing / Valuation Signal,Miami / Florida,General Project Signal,Greystar Eyeing 896 Doral Apartment Units,https://www.connectcre.com/stories/greystar-eyeing-896-doral-apartment-units/,75,60,1,75,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0099,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,100,Greystar,Greystar,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Market Expansion,Miami / Florida,General Project Signal,Greystar Eyeing 896 Doral Apartment Units,https://www.connectcre.com/stories/greystar-eyeing-896-doral-apartment-units/,73,60,1,73,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0099,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,100,Greystar,Greystar,Developer / GP,South Florida,South Florida,Market / Region,Market Expansion,Miami / Florida,General Project Signal,Greystar Eyeing 896 Doral Apartment Units,https://www.connectcre.com/stories/greystar-eyeing-896-doral-apartment-units/,73,40,1,73,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0149,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,100,CBRE,CBRE,Developer / GP,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,CBRE,Project / Deal,Disposition / Seller,Seattle,Disposition / Exit,CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,72,60,1,72,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0149,Disposition / Exit - Seattle - CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,100,CBRE,CBRE,Developer / GP,Seattle,Seattle,Market / Region,Disposition / Seller,Seattle,Disposition / Exit,CBRE Completes $17M Sale of 70-Unit Multifamily on Bainbridge Island,https://www.connectcre.com/stories/cbre-completes-17m-sale-of-70-unit-multifamily-on-bainbridge-island/,72,40,1,72,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,71,100,1,71,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,71,60,1,71,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0041,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,100,Scion Group,Scion Group,Developer / GP,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,Los Angeles,Project / Deal,Acquisition / Buyer,Atlanta / Georgia,Acquisition,The Scion Group Continues Student Housing Spree With $1.5B Acquisition,https://www.bisnow.com/national/news/student-housing/the-scion-group-continues-student-housing-buying-spree-with-15b-acquisition-134950,70,40,1,70,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0041,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,100,Scion Group,Scion Group,Developer / GP,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,The Scion Group Continues Student Housing Spree With $1.5B Acquisition,https://www.bisnow.com/national/news/student-housing/the-scion-group-continues-student-housing-buying-spree-with-15b-acquisition-134950,70,40,1,70,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0041,Acquisition - Atlanta / Georgia - The Scion Group Continues Student Housing Spree With $1.5B Acquisition,100,Scion Group,Scion Group,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,The Scion Group Continues Student Housing Spree With $1.5B Acquisition,https://www.bisnow.com/national/news/student-housing/the-scion-group-continues-student-housing-buying-spree-with-15b-acquisition-134950,70,40,1,70,No,General market intelligence,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0053,"Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",100,"JV / Partnership - California - Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",California,Project / Deal,California,California,Market / Region,JV / Partnership,California,JV / Partnership,"Limited Partnership Sells 65-Unit Apartment Community in San Ramon, California",https://rebusinessonline.com/limited-partnership-sells-65-unit-apartment-community-in-san-ramon-california/,69,60,1,69,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0075,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,Los Angeles,Project / Deal,Disposition / Seller,Los Angeles / California,Disposition / Exit,Apartments Along Burton Way Trade for $603K Per Unit,https://www.connectcre.com/stories/apartments-along-burton-way-trade-for-603k-per-unit/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0075,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Los Angeles,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Apartments Along Burton Way Trade for $603K Per Unit,https://www.connectcre.com/stories/apartments-along-burton-way-trade-for-603k-per-unit/,66,40,1,66,No,Low relevance,Track GP relationship history
2026-06-12,20260612-002041-06ed6325,PRJ-20260612-0075,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Apartments Along Burton Way Trade for $603K Per Unit,https://www.connectcre.com/stories/apartments-along-burton-way-trade-for-603k-per-unit/,66,40,1,66,No,Low relevance,Track GP relationship history
