run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-09-25,20260925-011011-837bf40e,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,Acquisition - Connecticut - NEPCG Negotiates $14.3M Sale of Hartford Multifamily Portfolio,Acquisition - Connecticut - NEPCG Negotiates $14.3M Sale of Hartford Multifamily Portfolio,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,Acquisition - Other / Unknown - Community Investment Corp. Announces $22M in Loan Closings,Acquisition - Other / Unknown - Community Investment Corp. Announces $22M in Loan Closings,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-09-25,20260925-011011-837bf40e,"Acquisition - Other / Unknown - Marcus & Millichap Brokers $4M Sale of Apartment Building in Kearny, New Jersey","Acquisition - Other / Unknown - Marcus & Millichap Brokers $4M Sale of Apartment Building in Kearny, New Jersey",Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,America,America,Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,America,America,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,BHI,BHI,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,BHI,BHI,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,BHI,BHI,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,BHI,BHI,Developer / GP,,40,relationship_graph.csv,1,weak match / needs review
2026-09-25,20260925-011011-837bf40e,Berkadia,Berkadia,Developer / GP,Berkadia,100,deal_pipeline.csv,2,exact canonical match
2026-09-25,20260925-011011-837bf40e,Berkadia,Berkadia,Developer / GP,Berkadia,100,gp_intelligence.csv,1,exact canonical match
2026-09-25,20260925-011011-837bf40e,Berkadia,Berkadia,Developer / GP,Berkadia,100,institutional_relationships.csv,1,exact canonical match
2026-09-25,20260925-011011-837bf40e,Berkadia,Berkadia,Developer / GP,Berkadia,100,relationship_graph.csv,8,exact canonical match
2026-09-25,20260925-011011-837bf40e,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,deal_pipeline.csv,2,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,relationship_graph.csv,2,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,CBRE,CBRE,Developer / GP,CBRE,100,gp_intelligence.csv,1,exact canonical match
2026-09-25,20260925-011011-837bf40e,CBRE,CBRE,Developer / GP,CBRE,100,institutional_relationships.csv,1,exact canonical match
2026-09-25,20260925-011011-837bf40e,cbre,CBRE,Lender / Debt Provider,CBRE,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,cbre,CBRE,Lender / Debt Provider,CBRE,75,relationship_graph.csv,1,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,"Acquisition - Los Angeles / California - CBRE Arranges Sale of 384-Unit Apartment Community in Somerset, New Jersey",CBRE,Project / Deal,CBRE,60,relationship_graph.csv,1,partial match
2026-09-25,20260925-011011-837bf40e,Bay Area,California,Market / Region,Bay Area,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,Bay Area,California,Market / Region,Bay Area,75,relationship_graph.csv,1,case or punctuation normalized match
2026-09-25,20260925-011011-837bf40e,Beverly Hills / California,California,Market / Region,California,60,articles.csv,1,partial match
2026-09-25,20260925-011011-837bf40e,Beverly Hills / California,California,Market / Region,California,60,deal_pipeline.csv,1,partial match
2026-09-25,20260925-011011-837bf40e,Beverly Hills / California,California,Market / Region,California,60,relationship_graph.csv,1,partial match
2026-09-25,20260925-011011-837bf40e,California,California,Market / Region,California,100,articles.csv,7,exact canonical match
2026-09-25,20260925-011011-837bf40e,California,California,Market / Region,California,100,deal_pipeline.csv,17,exact canonical match
2026-09-25,20260925-011011-837bf40e,California,California,Market / Region,California,100,regional_intelligence.csv,1,exact canonical match
2026-09-25,20260925-011011-837bf40e,California,California,Market / Region,California,100,relationship_graph.csv,11,exact canonical match
