run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0104,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,walker & dunlop,walker & dunlop,Lender / Debt Provider,Financing Relationship,National,Construction Financing,Azorim Secures $69M Construction Loan for Yonkers Development,https://commercialobserver.com/2026/07/azorim-construction-loan-yonkers-development/,89,40,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0050,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,100,Fannie Mae,Fannie Mae,Developer / GP,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Fannie Mae,Project / Deal,Pricing / Valuation Signal,California,General Project Signal,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/,85,60,1,85,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0061,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,Denver,Denver,Market / Region,Financing Relationship,Denver / Colorado,Refinancing,Prime Finance Refis Denver-Area Apartments With $46M Loan,https://commercialobserver.com/2026/07/prime-finance-denver-colorado-apartments/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0061,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,Denver / Colorado,Denver / Colorado,Market / Region,Financing Relationship,Denver / Colorado,Refinancing,Prime Finance Refis Denver-Area Apartments With $46M Loan,https://commercialobserver.com/2026/07/prime-finance-denver-colorado-apartments/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0061,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,Project / Deal,Financing Relationship,Denver / Colorado,Refinancing,Prime Finance Refis Denver-Area Apartments With $46M Loan,https://commercialobserver.com/2026/07/prime-finance-denver-colorado-apartments/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,100,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,60,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0137,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",California,Project / Deal,Financing Relationship,Riverside / California,Refinancing,"PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",https://rebusinessonline.com/pccp-provides-61-3m-loan-to-refinance-287-unit-apartment-community-in-washington-d-c/,84,60,1,84,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0137,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,Riverside / California,California,Market / Region,Financing Relationship,Riverside / California,Refinancing,"PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",https://rebusinessonline.com/pccp-provides-61-3m-loan-to-refinance-287-unit-apartment-community-in-washington-d-c/,84,60,1,84,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0137,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,"Washington, D.C.","Washington, D.C.",Market / Region,Financing Relationship,Riverside / California,Refinancing,"PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",https://rebusinessonline.com/pccp-provides-61-3m-loan-to-refinance-287-unit-apartment-community-in-washington-d-c/,84,40,1,84,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0128,Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,100,CBRE,CBRE,Developer / GP,Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,Los Angeles,Project / Deal,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,https://www.connectcre.com/stories/inland-real-estate-offloads-lakewood-apartment-community-for-71-5m/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0128,Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,100,CBRE,CBRE,Developer / GP,Phoenix,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,https://www.connectcre.com/stories/inland-real-estate-offloads-lakewood-apartment-community-for-71-5m/,83,75,1,83,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0128,Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,100,CBRE,CBRE,Developer / GP,Phoenix / Arizona,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,https://www.connectcre.com/stories/inland-real-estate-offloads-lakewood-apartment-community-for-71-5m/,83,60,1,83,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0050,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,100,Fannie Mae,Fannie Mae,Developer / GP,California,California,Market / Region,Market Expansion,California,General Project Signal,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/,83,100,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0053,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,California,California,Market / Region,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0053,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,PEF Advisors,PEF Advisors,Developer / GP,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Project / Deal,Financing Relationship,California,Recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,83,40,1,83,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0109,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,100,PCCP,PCCP,Developer / GP,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,Los Angeles,Project / Deal,Financing Relationship,New York,Construction Financing,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,https://www.connectcre.com/stories/transit-oriented-fair-lawn-multifamily-scores-67m-construction-loan/,82,40,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0109,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,100,PCCP,PCCP,Developer / GP,New York,New York,Market / Region,Financing Relationship,New York,Construction Financing,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,https://www.connectcre.com/stories/transit-oriented-fair-lawn-multifamily-scores-67m-construction-loan/,82,40,1,82,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0121,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Other / Unknown,General Project Signal,Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,https://rebusinessonline.com/gantry-arranges-32-5m-permanent-loan-for-kansas-city-multifamily-property/,81,75,1,81,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0104,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,America,America,Market / Region,Financing Relationship,National,Construction Financing,Azorim Secures $69M Construction Loan for Yonkers Development,https://commercialobserver.com/2026/07/azorim-construction-loan-yonkers-development/,81,40,1,81,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0104,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,Los Angeles,Project / Deal,Financing Relationship,National,Construction Financing,Azorim Secures $69M Construction Loan for Yonkers Development,https://commercialobserver.com/2026/07/azorim-construction-loan-yonkers-development/,81,40,1,81,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,L.A.,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,New details for plans to convert L.A. World Trade center into affordable housing,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,80,90,1,80,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,New details for plans to convert L.A. World Trade center into affordable housing,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,80,60,1,80,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Los Angeles,Project / Deal,General Association,Los Angeles / California,Office-to-Residential Conversion,New details for plans to convert L.A. World Trade center into affordable housing,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,77,60,1,77,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,Los Angeles,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,76,100,1,76,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,Office-to-Residential Conversion,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,76,60,1,76,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0107,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,100,PCCP,PCCP,Developer / GP,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,New York,Project / Deal,JV / Partnership,New York City / New York,JV / Partnership,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,https://yieldpro.com/2026/07/plaza-greene/,76,40,1,76,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0107,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,100,PCCP,PCCP,Developer / GP,Manhattan,New York,Market / Region,JV / Partnership,New York City / New York,JV / Partnership,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,https://yieldpro.com/2026/07/plaza-greene/,76,40,1,76,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0107,JV / Partnership - New York City / New York - Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20...,100,PCCP,PCCP,Developer / GP,New York City / New York,New York,Market / Region,JV / Partnership,New York City / New York,JV / Partnership,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,https://yieldpro.com/2026/07/plaza-greene/,76,40,1,76,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,kennedy wilson,Kennedy Wilson,Institutional Capital,Capital Flow,Los Angeles / California,Office-to-Residential Conversion,"Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",https://www.bisnow.com/los-angeles/news/construction-development/kennedy-wilson-jamison-team-up-on-dtla-world-trade-center-resi-conversion-135254,75,75,1,75,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0080,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",Kennedy Wilson,Project / Deal,General Association,Los Angeles / California,Office-to-Residential Conversion,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,73,60,1,73,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0153,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,100,CBRE,CBRE,Developer / GP,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,CBRE,Project / Deal,Disposition / Seller,Seattle,Disposition / Exit,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,https://www.connectcre.com/stories/cbre-arranges-24m-sale-of-87-unit-apartment-property-in-seattle/,72,60,1,72,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0153,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,100,CBRE,CBRE,Developer / GP,Seattle,Seattle,Market / Region,Disposition / Seller,Seattle,Disposition / Exit,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,https://www.connectcre.com/stories/cbre-arranges-24m-sale-of-87-unit-apartment-property-in-seattle/,72,40,1,72,No,General market intelligence,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,71,100,1,71,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,71,60,1,71,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0095,Developer Begins Work on 476-Unit Delray Beach Rental Community,100,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Sun Belt,Project / Deal,wells fargo,wells fargo,Lender / Debt Provider,Financing Relationship,Miami / Florida,Development Start,Developer Begins Work on 476-Unit Delray Beach Rental Community,https://www.connectcre.com/stories/developer-begins-work-on-476-unit-delray-beach-rental-community/,70,40,1,70,No,Relevant to capital markets monitoring,Monitor lender activity
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0054,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,100,Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,California,Project / Deal,California,California,Market / Region,Financing Relationship,California,Refinancing,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,https://rebusinessonline.com/gantry-arranges-15-4m-in-financing-for-two-retail-properties-in-monterey-bay-region/,70,60,1,70,No,Relevant to LA / California strategy,Track LA / California activity
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0121,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,100,Freddie Mac,Freddie Mac,Developer / GP,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,Project / Deal,Pricing / Valuation Signal,Other / Unknown,General Project Signal,Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,https://rebusinessonline.com/gantry-arranges-32-5m-permanent-loan-for-kansas-city-multifamily-property/,67,40,1,67,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0098,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,100,Waterton,Waterton,Developer / GP,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Los Angeles,Project / Deal,Acquisition / Buyer,Miami / Florida,Acquisition,Pembroke Pines Rental Asset Trades for $80.5M,https://www.connectcre.com/stories/pembroke-pines-rental-asset-trades-for-80-5m/,65,40,1,65,No,Low relevance,Track GP relationship history
2026-07-05,20260705-000252-290c6e5e,PRJ-20260705-0098,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,100,Waterton,Waterton,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Acquisition / Buyer,Miami / Florida,Acquisition,Pembroke Pines Rental Asset Trades for $80.5M,https://www.connectcre.com/stories/pembroke-pines-rental-asset-trades-for-80-5m/,65,40,1,65,No,Low relevance,Track GP relationship history
