run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Los Angeles / California,transaction_market_acquisition_los_angeles_california,0,0,6,8,2,3,2026-06-04,2026-07-12,5,7,100,65,86,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,adaptive_reuse,development_pipeline,New York City / New York,development_pipeline_adaptive_reuse_new_york_city_new_york,1,1,6,10,2,3,2026-06-11,2026-07-13,6,10,100,65,100,75,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,construction_financing,capital_markets,California,capital_markets_construction_financing_california,1,1,6,12,3,5,2026-05-27,2026-07-13,4,10,100,65,100,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,construction_financing,capital_markets,Other / Unknown,capital_markets_construction_financing_other_unknown,0,0,1,11,1,4,2026-06-01,2026-07-07,1,10,100,65,16,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,Phoenix / Arizona,transaction_market_disposition_phoenix_arizona,0,0,3,14,2,3,2026-06-12,2026-07-09,2,11,100,65,44,75,Persistent Signal,최근 30일 중 11일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,refinancing,capital_markets,Florida,capital_markets_refinancing_florida,0,0,3,8,1,2,2026-05-29,2026-07-12,3,8,100,65,86,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Atlanta / Georgia,transaction_market_acquisition_atlanta_georgia,2,2,6,17,2,4,2026-06-01,2026-07-13,5,16,100,58,100,100,Persistent Signal,최근 30일 중 16일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Rent Growth Signal,research_data,Los Angeles / California,research_data_rent_growth_signal_los_angeles_california,1,2,7,20,1,1,2026-06-13,2026-07-13,6,19,100,57,100,25,Persistent Signal,최근 30일 중 19일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,other,San Francisco / California,other_development_strategy_san_francisco_california,0,0,3,14,1,2,2026-06-06,2026-07-10,3,13,100,50,58,50,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Other / Unknown,transaction_market_acquisition_other_unknown,1,1,7,36,3,5,2026-05-27,2026-07-13,4,20,100,50,100,100,Persistent Signal,최근 30일 중 20일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,Other / Unknown,transaction_market_disposition_other_unknown,0,0,2,10,1,2,2026-05-27,2026-07-11,2,8,100,50,72,50,Persistent Signal,최근 30일 중 8일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,Los Angeles / California,transaction_market_disposition_los_angeles_california,0,0,4,16,3,4,2026-06-01,2026-07-11,4,15,100,50,72,100,Persistent Signal,최근 30일 중 15일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Supply / Starts Signal,gp_activity,Miami / Florida,gp_activity_supply_starts_signal_miami_florida,1,1,6,16,1,3,2026-06-20,2026-07-13,6,16,100,44,100,75,Persistent Signal,최근 30일 중 16일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Supply / Starts Signal,gp_activity,Atlanta / Georgia,gp_activity_supply_starts_signal_atlanta_georgia,1,1,6,13,1,1,2026-06-30,2026-07-13,6,13,100,44,100,25,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,Riverside / California,institutional_capital_joint_venture_riverside_california,1,1,6,21,1,4,2026-06-01,2026-07-13,6,18,100,44,100,100,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,supply_pressure,supply_demand,Other / Unknown,supply_demand_supply_pressure_other_unknown,1,2,12,56,1,1,2026-05-27,2026-07-13,6,28,100,44,100,25,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Phoenix / Arizona,transaction_market_acquisition_phoenix_arizona,2,3,13,47,3,6,2026-06-01,2026-07-13,6,26,100,42,100,100,Persistent Signal,최근 30일 중 26일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,other,Other / Unknown,other_development_strategy_other_unknown,0,0,3,12,1,2,2026-06-15,2026-07-12,3,12,100,40,86,50,Persistent Signal,최근 30일 중 12일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Macro & Financing,macro_financing,Other / Unknown,macro_financing_macro_financing_other_unknown,2,3,19,89,3,3,2026-06-08,2026-07-13,6,28,100,40,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,Seattle,transaction_market_disposition_seattle,1,1,3,9,1,2,2026-06-08,2026-07-13,3,9,100,40,100,50,Persistent Signal,최근 30일 중 9일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,effective_rent_growth,supply_demand,National,supply_demand_effective_rent_growth_national,2,3,18,93,2,5,2026-05-27,2026-07-13,6,28,100,40,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,effective_rent_growth,supply_demand,Other / Unknown,supply_demand_effective_rent_growth_other_unknown,2,5,35,159,2,4,2026-05-27,2026-07-13,6,28,100,39,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,gp_activity,National,gp_activity_development_strategy_national,1,2,12,61,1,2,2026-05-27,2026-07-13,6,28,100,37,100,50,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,delivery,development_pipeline,Other / Unknown,development_pipeline_delivery_other_unknown,1,2,13,72,2,6,2026-05-27,2026-07-13,6,28,100,37,100,100,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,delivery,development_pipeline,Houston / Texas,development_pipeline_delivery_houston_texas,0,0,4,10,2,3,2026-06-30,2026-07-12,4,10,100,37,86,75,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,refinancing,capital_markets,California,capital_markets_refinancing_california,0,0,3,12,3,4,2026-05-27,2026-07-09,2,10,100,34,44,100,Persistent Signal,최근 30일 중 10일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,other,Los Angeles / California,other_development_strategy_los_angeles_california,1,1,7,26,1,2,2026-06-04,2026-07-13,4,18,100,33,100,50,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,gp_activity,Other / Unknown,gp_activity_development_strategy_other_unknown,1,1,6,33,1,3,2026-05-27,2026-07-13,6,28,100,30,100,75,Persistent Signal,최근 30일 중 28일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,delivery,development_pipeline,Dallas / Texas,development_pipeline_delivery_dallas_texas,1,1,3,16,2,4,2026-06-17,2026-07-13,3,13,100,23,100,100,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,delivery,development_pipeline,Miami / Florida,development_pipeline_delivery_miami_florida,0,0,2,14,1,1,2026-06-25,2026-07-09,2,14,100,21,44,25,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,California,transaction_market_disposition_california,0,0,2,26,2,2,2026-05-27,2026-07-10,2,24,100,21,58,50,Persistent Signal,최근 30일 중 24일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,disposition,development_pipeline,California,development_pipeline_disposition_california,0,0,2,26,1,2,2026-06-10,2026-07-09,2,24,100,21,44,50,Persistent Signal,최근 30일 중 24일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,gp_activity,New York City / New York,gp_activity_development_strategy_new_york_city_new_york,0,0,1,8,1,3,2026-06-04,2026-07-09,1,7,100,20,44,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,research_data,Los Angeles / California,research_data_development_strategy_los_angeles_california,1,1,2,22,1,2,2026-06-04,2026-07-13,2,13,100,19,100,50,Persistent Signal,최근 30일 중 13일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,construction_start,development_pipeline,Miami / Florida,development_pipeline_construction_start_miami_florida,0,0,2,24,1,2,2026-06-20,2026-07-09,2,18,100,19,44,50,Persistent Signal,최근 30일 중 18일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,New York City / New York,institutional_capital_joint_venture_new_york_city_new_york,0,0,1,16,1,4,2026-06-07,2026-07-07,1,14,100,17,16,100,Persistent Signal,최근 30일 중 14일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,effective_rent_growth,supply_demand,Austin / Texas,supply_demand_effective_rent_growth_austin_texas,0,0,2,7,1,3,2026-06-26,2026-07-12,2,7,98,90,86,75,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,permit,development_pipeline,Other / Unknown,development_pipeline_permit_other_unknown,0,0,3,7,1,2,2026-05-27,2026-07-12,3,7,98,70,86,50,Persistent Signal,최근 30일 중 7일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,entitlement,development_pipeline,Los Angeles / California,development_pipeline_entitlement_los_angeles_california,0,0,3,10,3,4,2026-06-01,2026-07-09,2,6,92,27,44,100,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,New York City / New York,transaction_market_acquisition_new_york_city_new_york,1,1,2,9,2,3,2026-06-05,2026-07-13,2,6,90,65,100,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,National,transaction_market_acquisition_national,0,0,3,7,1,3,2026-06-16,2026-07-12,3,6,86,90,86,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Dallas / Texas,transaction_market_acquisition_dallas_texas,0,0,2,7,1,2,2026-06-10,2026-07-09,2,6,86,30,44,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,New York,institutional_capital_joint_venture_new_york,0,0,3,6,1,3,2026-05-27,2026-07-12,3,6,84,70,86,75,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,other,Beverly Hills / California,other_development_strategy_beverly_hills_california,0,0,2,6,1,1,2026-06-20,2026-07-09,2,6,84,65,44,25,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,Miami / Florida,institutional_capital_joint_venture_miami_florida,0,0,1,6,1,2,2026-06-08,2026-07-09,1,6,84,65,44,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,lender_activity,institutional_capital,California,institutional_capital_lender_activity_california,0,0,2,6,1,2,2026-06-04,2026-07-09,2,6,84,30,44,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,construction_start,development_pipeline,Texas,development_pipeline_construction_start_texas,0,0,1,6,1,2,2026-06-23,2026-07-07,1,6,84,20,16,50,Persistent Signal,최근 30일 중 6일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,construction_start,development_pipeline,Other / Unknown,development_pipeline_construction_start_other_unknown,1,1,4,5,1,2,2026-05-30,2026-07-13,4,5,70,90,100,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,lender_activity,institutional_capital,National,institutional_capital_lender_activity_national,1,1,2,5,1,2,2026-06-14,2026-07-13,2,5,70,90,100,50,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,Macro & Financing,macro_financing,Houston / Texas,macro_financing_macro_financing_houston_texas,1,1,5,5,1,1,2026-07-09,2026-07-13,5,5,70,65,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,San Francisco / California,transaction_market_acquisition_san_francisco_california,1,1,1,5,1,1,2026-06-20,2026-07-13,1,5,70,65,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,permanent_loan,capital_markets,Other / Unknown,capital_markets_permanent_loan_other_unknown,1,1,1,5,1,1,2026-06-08,2026-07-13,1,5,70,20,100,25,Persistent Signal,최근 30일 중 5일 관찰되었습니다. 다만 기사 기반 반복 관찰이므로 직접 투자 결론은 아닙니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,transaction_market,Seattle,transaction_market_acquisition_seattle,0,0,3,4,1,1,2026-05-28,2026-07-12,3,4,56,90,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Development Strategy,other,Los Angeles,other_development_strategy_los_angeles,1,1,4,4,1,1,2026-07-10,2026-07-13,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Supply & Demand,other,Los Angeles / California,other_supply_demand_los_angeles_california,0,0,4,4,1,1,2026-07-09,2026-07-12,4,4,56,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,construction_start,development_pipeline,Dallas / Texas,development_pipeline_construction_start_dallas_texas,0,0,2,4,1,2,2026-06-13,2026-07-09,2,4,56,65,44,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,public_subsidy,gp_activity,Miami / Florida,gp_activity_public_subsidy_miami_florida,1,1,4,4,1,1,2026-07-10,2026-07-13,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,supply_pressure,supply_demand,Atlanta / Georgia,supply_demand_supply_pressure_atlanta_georgia,1,1,4,4,2,2,2026-07-10,2026-07-13,4,4,56,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,under_construction,development_pipeline,Other / Unknown,development_pipeline_under_construction_other_unknown,1,1,4,4,1,1,2026-07-10,2026-07-13,4,4,56,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,disposition,transaction_market,Florida,transaction_market_disposition_florida,0,0,2,3,1,1,2026-07-02,2026-07-09,2,3,42,90,44,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Financing Cost Signal,macro_financing,Other / Unknown,macro_financing_financing_cost_signal_other_unknown,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Financing Cost Signal,macro_financing,Los Angeles / California,macro_financing_financing_cost_signal_los_angeles_california,1,1,3,3,1,1,2026-07-11,2026-07-13,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Policy & Regulation,other,Los Angeles / California,other_policy_regulation_los_angeles_california,0,0,3,3,1,1,2026-07-09,2026-07-11,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Supply & Demand,other,New York City / New York,other_supply_demand_new_york_city_new_york,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,acquisition,development_pipeline,Georgia,development_pipeline_acquisition_georgia,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,construction_financing,capital_markets,Houston / Texas,capital_markets_construction_financing_houston_texas,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,delivery,development_pipeline,Atlanta / Georgia,development_pipeline_delivery_atlanta_georgia,0,0,3,3,1,1,2026-06-01,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,effective_rent_growth,supply_demand,Houston / Texas,supply_demand_effective_rent_growth_houston_texas,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,San Francisco / California,institutional_capital_joint_venture_san_francisco_california,0,0,3,3,1,1,2026-06-04,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,joint_venture,institutional_capital,Louisville / Kentucky,institutional_capital_joint_venture_louisville_kentucky,0,0,3,3,1,1,2026-07-10,2026-07-12,3,3,42,65,86,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Developer Strategy,other,Dallas / Texas,other_developer_strategy_dallas_texas,0,0,2,2,1,1,2026-07-07,2026-07-09,2,2,28,65,44,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Rent Growth Signal,research_data,Santa Monica / California,research_data_rent_growth_signal_santa_monica_california,0,0,2,2,1,1,2026-07-07,2026-07-09,2,2,28,65,44,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,Supply & Demand,other,Other / Unknown,other_supply_demand_other_unknown,1,1,2,2,1,1,2026-07-12,2026-07-13,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,construction_financing,capital_markets,Colorado,capital_markets_construction_financing_colorado,1,1,2,2,2,2,2026-07-09,2026-07-13,2,2,28,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-07-13,20260713-235520-9dd8478a,construction_start,development_pipeline,California,development_pipeline_construction_start_california,1,1,2,2,2,2,2026-06-04,2026-07-13,2,2,28,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
